    99.174      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   110.867    127.517      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   128.663    146.278    162.715      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   140.637    162.523    184.958    209.764      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   145.087    180.071    200.933    230.686    263.093      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   155.031    190.457    222.010    254.839    298.017    331.047      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   185.990    205.337    231.657    282.779    329.730    377.145    442.212      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   148.453    217.892    233.918    290.782    347.957    421.455    493.467    580.824      0.000      0.000      0.000      0.000      0.000      0.000
   135.242    191.736    280.418    316.575    383.219    460.164    553.752    656.175    767.005      0.000      0.000      0.000      0.000      0.000
   203.350    260.689    286.828    327.109    394.008    507.083    591.066    733.724    865.564   1015.543      0.000      0.000      0.000      0.000
     0.000    251.957    176.919    261.463    403.842    496.743    647.223    782.456    960.312   1129.383   1294.997      0.000      0.000      0.000
     0.000      0.000      0.000    318.826    371.057    516.709    665.503    811.107   1002.624   1201.581   1427.725   1576.186      0.000      0.000
     0.000      0.000      0.000      0.000    560.949    505.159    639.401    746.565   1015.092   1239.884   1447.324   1615.703   1697.095      0.000
     0.000      0.000      0.000      0.000      0.000    464.092    526.377    790.363    866.486   1196.829   1395.786   1602.461   1639.952   1618.056
