-1.35669591e+00  3.74059532e-01  1.90756500e-01  9.99999997e-01 2.96970419e+03  1.54562864e+00 8.22505684e+01  3.08442574e-03  7.41686158e-01  2.24276303e+02 8.85724711e-01 -5.01039776e-01 -4.18002175e-03 1.51829572e-06 -2.05594173e-02  1.49402442e-03  5.49643034e-02 -9.22495870e-02
-1.39657019e+00  3.87843177e-01  1.78319184e-01  1.00000000e+00 3.30722623e+03  1.63871769e+00 8.29887245e+01  3.07805768e-03  7.39143001e-01  2.21775773e+02 8.72934486e-01 -5.54738097e-01 -3.41719360e-03 9.28873759e-07 -6.89303563e-02  1.27669459e-03  6.72958789e-02 -9.00475760e-02
-1.34048919e+00  3.65716112e-01  1.89331485e-01  1.00000000e+00 3.31297549e+03  1.61637617e+00 8.04408510e+01  3.24521711e-03  7.46367091e-01  2.20022498e+02 8.54928643e-01 -5.36742319e-01 -3.77716319e-03 1.54173970e-06 -1.47271858e-01  1.30154243e-03  8.51127771e-02 -1.04297020e-01
-1.35795535e+00  3.72844563e-01  1.84644698e-01  1.00000000e+00 3.11196146e+03  1.59047430e+00 8.44257854e+01  3.13197763e-03  7.48619757e-01  2.16970921e+02 8.76222195e-01 -5.43928130e-01 -3.75798924e-03  1.70492705e-06 -1.10780524e-01  1.29373731e-03  7.77392265e-02 -8.25533369e-02
-1.36944383e+00  3.78943413e-01  1.93250959e-01  9.99999999e-01 3.01561304e+03  1.54392493e+00 8.38626173e+01  3.07315000e-03  7.23708900e-01  2.19151363e+02 8.84806523e-01 -5.78313757e-01 -3.15788693e-03  5.31095450e-07 -8.77973997e-02  1.16533812e-03  7.74371264e-02 -8.73372372e-02
-1.40484461e+00  3.89838597e-01  1.92711878e-01  1.00000000e+00 2.93587346e+03  1.53116250e+00 8.44841985e+01  3.10575862e-03  7.17980882e-01  2.21786977e+02 8.73684154e-01 -5.44609191e-01 -3.64658461e-03  1.18621216e-06 -1.22976299e-01  1.30876893e-03  7.52829403e-02 -8.84770236e-02
-1.35293740e+00  3.74641958e-01  1.92145134e-01  1.00000000e+00 3.01828107e+03  1.54763982e+00 8.59978240e+01  2.94748986e-03  7.34922264e-01  2.13947255e+02 9.14943434e-01 -5.49797882e-01 -3.76486362e-03  1.42887441e-06 -5.07601773e-02  1.22712774e-03  6.64121389e-02 -7.18399328e-02
-1.34387165e+00  3.71428397e-01  1.88874519e-01  1.00000000e+00 3.42854813e+03  1.63255609e+00 8.10955003e+01  3.31970145e-03  7.45126561e-01  2.17255320e+02 8.42258701e-01 -5.59484919e-01 -3.91548090e-03  1.63226569e-06 -1.55480687e-01  1.18794862e-03  8.94120387e-02 -1.05256486e-01
