11021.81830 11050.23204 11036.58665 10992.15654 10924.21426 10837.72516 10736.23081 10622.34652 10498.05785 10364.90876 10224.12268
11035.56650 11090.41813 11103.21063 11085.21842 11043.71403 10983.66281 10908.60636 10821.15996 10723.30918 10616.59797 10502.24979
11026.42524 11103.75245 11139.02053 11143.50390 11124.47509 11086.89946 11034.31858 10969.34776 10893.97256 10809.73694 10717.86434
10997.80479 11094.26707 11148.67024 11172.28868 11172.39495 11153.95440 11120.50860 11074.67286 11018.43274 10953.33220 10880.59468
10952.61270 11065.39604 11136.12025 11176.05974 11192.48706 11190.36755 11173.24280 11143.72811 11103.80903 11055.02954 10998.61306
10893.31326 11020.04655 11104.72071 11158.61015 11188.98742 11200.81787 11197.64307 11182.07833 11156.10921 11121.27967 11078.81315
10821.99613 10960.68123 11057.30720 11123.14845 11165.47753 11189.25978 11198.03680 11194.42386 11180.40655 11157.52881 11127.01410
10740.42729 10889.37870 10996.27098 11072.37854 11124.97394 11159.02250 11178.06583 11184.71921 11180.96821 11168.35679 11148.10839
10650.09851 10807.89282 10923.62799 11008.57846 11070.01674 11112.90820 11140.79443 11156.29070 11161.38260 11157.61407 11146.20857
10552.26725 10717.70003 10841.07368 10933.66262 11002.73938 11053.26932 11088.79402 11111.92876 11124.65913 11128.52908 11124.76205
10447.99893 10620.04984 10750.04161 10849.24867 10924.94356 10982.09162 11024.23444 11053.98731 11073.33581 11083.82388 11086.67497
