32962.13914 33111.27035 33132.75930 33060.82189 32917.52904 32717.94976 32472.83212 32190.11311 31875.81859 31534.63421 31170.27289
32978.94284 33187.69847 33268.81184 33256.49884 33172.83042 33032.87554 32847.38233 32624.28774 32369.61763 32088.05766 31783.32077
32946.08172 33206.39490 33339.06580 33378.31034 33346.19946 33257.80212 33123.86645 32952.32940 32749.21683 32519.21441 32266.03505
32870.08739 33175.02036 33352.31105 33436.17540 33448.68431 33404.90677 33315.59089 33188.67364 33030.18087 32844.79823 32636.23868
32756.67849 33100.27466 33316.22856 33438.75610 33489.92821 33484.81387 33434.16119 33345.90714 33226.07757 33079.35814 32909.46178
32610.83206 32987.98222 33237.49010 33393.57163 33478.29773 33506.73738 33489.63869 33434.93862 33348.66304 33235.49760 33099.15523
32436.85744 32843.18034 33121.86096 33307.11523 33421.01407 33478.62646 33490.70051 33465.17318 33408.07033 33324.07763 33216.90800
32238.48456 32670.22392 32974.32100 33184.99172 33324.30702 33407.33586 33444.82637 33444.71550 33413.02911 33354.45286 33272.69968
32018.92051 32472.85281 32799.14284 33032.00652 33193.51477 33298.73656 33358.42002 33380.50210 33371.00866 33334.62537 33275.06514
31780.93019 32254.28734 32600.00222 32852.29074 33033.22384 33157.87048 33236.97879 33278.48572 33288.41713 33271.45868 33231.32330
31526.88468 32017.28537 32380.04381 32649.37588 32847.35253 32989.04272 33085.19458 33143.74505 33170.72002 33170.80512 33147.71330
