   6.92274    7.02196    7.00850    6.91256    6.75363    6.54501    6.29618    6.01416    5.70427    5.37064    5.01654
   6.96485    7.13359    7.18964    7.16322    7.07380    6.93469    6.75538    6.54288    6.30250    6.03838    5.75380
   6.94610    7.17382    7.28885    7.32140    7.29096    7.21083    7.09050    6.93698    6.75558    6.55044    6.32484
   6.87559    7.15343    7.31858    7.40126    7.42094    7.39093    7.32073    7.21732    7.08604    6.93103    6.75555
   6.76096    7.08148    7.28931    7.41466    7.47702    7.48969    7.46216    7.40143    7.31283    7.20049    7.06768
   6.60872    6.96565    7.20989    7.37166    7.47043    7.51951    7.52840    7.50408    7.45190    7.37597    7.27958
   6.42433    6.81241    7.08780    7.28071    7.41063    7.49086    7.53089    7.53772    7.51668    7.47190    7.40666
   6.21241    6.62720    6.92930    7.14893    7.30556    7.41250    7.47924    7.51279    7.51846    7.50039    7.46186
   5.97687    6.41463    6.73970    6.98230    7.16190    7.29182    7.38153    7.43805    7.46669    7.47160    7.45604
   5.72097    6.17855    6.52344    6.78585    6.98527    7.13500    7.24453    7.32086    7.36932    7.39404    7.39830
   5.44751    5.92223    6.28426    6.56382    6.78038    6.94725    7.07392    7.16740    7.23300    7.27486    7.29626
