  86.46046   86.89367   86.70712   86.06694   85.08031   83.82037   82.33933   80.67572   78.85880   76.91131   74.85129
  86.80590   87.63522   87.84478   87.60072   87.01019   86.14637   85.06144   83.79394   82.37313   80.82175   79.15784
  86.80666   87.97148   88.51654   88.60797   88.35294   87.82461   87.07517   86.14317   85.05785   83.84197   82.51355
  86.51599   87.96543   88.79510   89.17115   89.20074   88.95703   88.49221   87.84482   87.04412   86.11286   85.06906
  85.97897   87.67034   88.74195   89.35993   89.63145   89.62968   89.40679   89.00134   88.44257   87.75324   86.95137
  85.23365   87.13113   88.40885   89.23294   89.71058   89.91492   89.89815   89.69880   89.34615   88.86293   88.26718
  84.31204   86.38555   87.83931   88.83945   89.49312   89.87349   90.03276   90.00946   89.83284   89.52566   89.10594
  83.24106   85.46534   87.06986   88.22075   89.02518   89.55631   89.86633   89.99379   89.96793   89.81151   89.54255
  82.04332   84.39708   86.13107   87.41144   88.34535   89.00596   89.44547   89.70240   89.80602   89.77908   89.63960
  80.73777   83.20307   85.04860   86.44051   87.48596   88.25811   88.80915   89.17762   89.39278   89.47737   89.44944
  79.34034   81.90202   83.84393   85.33222   86.47405   87.34258   87.99000   88.45486   88.76640   88.94737   89.01582
