   1.77356    1.98062    2.13135    2.24083    2.31882    2.37196    2.40501    2.42145    2.42396    2.41460    2.39501
   1.83492    2.05947    2.22767    2.35463    2.45009    2.52071    2.57123    2.60515    2.62513    2.63325    2.63113
   1.88102    2.12037    2.30338    2.44516    2.55543    2.64087    2.70620    2.75493    2.78973    2.81266    2.82536
   1.91399    2.16592    2.36151    2.51586    2.63872    2.73673    2.81463    2.87595    2.92332    2.95882    2.98410
   1.93569    2.19832    2.40460    2.56965    2.70321    2.81191    2.90052    2.97253    3.03060    3.07680    3.11277
   1.94765    2.21940    2.43481    2.60897    2.75165    2.86947    2.96720    3.04833    3.11552    3.17084    3.21594
   1.95118    2.23072    2.45392    2.63589    2.78635    2.91198    3.01750    3.10642    3.18141    3.24452    3.29741
   1.94738    2.23360    2.46348    2.65212    2.80927    2.94157    3.05377    3.14938    3.23104    3.30084    3.36040
   1.93717    2.22914    2.46476    2.65914    2.82203    2.96007    3.07801    3.17935    3.26676    3.34229    3.40760
   1.92135    2.21826    2.45883    2.65816    2.82600    2.96898    3.09187    3.19816    3.29052    3.37100    3.44125
   1.90058    2.20177    2.44661    2.65022    2.82233    2.96960    3.09676    3.20733    3.30396    3.38872    3.46325
