14522.01796 14618.53521 14652.76663 14641.40864 14595.23120 14521.58757 14425.72251 14311.50905 14181.88763 14039.14471 13885.09211
14535.33402 14658.85490 14720.08995 14735.73559 14716.56179 14669.92180 14601.06038 14513.85056 14411.23277 14295.49349 14168.44452
14525.88012 14672.75118 14757.33642 14796.33224 14800.50863 14777.21882 14731.70758 14667.84794 14588.58034 14496.19124 14392.49246
14496.61403 14663.69320 14768.48655 14827.69048 14852.07498 14848.99327 14823.69015 14780.03861 14720.97912 14648.79813 14565.30746
14450.13177 14634.72134 14757.02508 14833.73941 14875.63429 14890.06298 14882.27025 14856.12911 14814.58001 14759.90941 14693.92914
14388.69763 14588.48365 14725.98385 14817.89463 14874.98597 14904.61111 14912.01483 14901.07014 14874.71750 14835.24336 14784.45953
14314.27588 14527.27410 14677.98651 14783.10949 14853.41303 14896.25038 14916.86631 14919.13383 14905.99339 14879.73145 14842.15983
14228.56968 14453.07891 14615.30231 14731.93629 14813.75084 14868.09919 14900.22612 14914.00464 14912.37520 14897.62426 14871.56364
14133.04595 14367.60627 14539.88076 14666.56584 14758.43147 14822.83091 14865.00893 14888.83854 14897.26019 14892.56035 14876.55082
14028.97136 14272.32910 14453.40103 14588.88353 14689.54659 14762.74346 14813.71891 14846.34595 14863.56502 14867.66261 14860.45051
13917.43388 14168.51057 14357.30144 14500.50289 14608.88491 14689.80073 14748.49512 14788.84111 14813.77914 14825.59567 14826.10252
