14235.01373 14268.93314 14247.55309 14185.69724 14092.92751 13975.77238 13838.88832 13685.71393 13518.85983 13340.35603 13151.81112
14249.94354 14317.81458 14330.38618 14302.48195 14243.66387 14160.46037 14057.52795 13938.30519 13805.40274 13660.85057 13506.25729
14235.79352 14332.62070 14374.14844 14375.20037 14345.33843 14291.09107 14217.11479 14126.84818 14022.90187 13907.30585 13781.66872
14196.81659 14318.37299 14384.62995 14410.41110 14405.27838 14375.76026 14326.51320 14260.97582 14181.75872 14090.89193 13989.98402
14136.65343 14279.36549 14366.77812 14413.71493 14429.73787 14421.37540 14393.28400 14348.90228 14290.84085 14221.12971 14141.37746
14058.40744 14219.25465 14324.80242 14389.87437 14424.03247 14433.80514 14423.84890 14397.60231 14357.67603 14306.10004 14244.48293
13964.71575 14141.14426 14262.27333 14342.92658 14392.66597 14418.01995 14423.64499 14412.97971 14388.63473 14352.64004 14306.60423
13857.81611 14047.66505 14182.21453 14276.28819 14339.44800 14378.22239 14397.26786 14400.02299 14389.09842 14366.52415 14333.90876
13739.60396 13941.04282 14087.18225 14192.84585 14267.59559 14317.95992 14348.59533 14362.94040 14363.60577 14352.62143 14331.59598
13611.68455 13823.16046 13979.33692 14095.03756 14179.82434 14240.22571 14280.89815 14305.28026 14315.98267 14315.03537 14304.04696
13475.41812 13695.61150 13860.50544 13984.92355 14078.42780 14147.54664 14196.93656 14230.03614 14249.45602 14257.22619 14254.95525
