  88.50908   88.72867   88.15948   87.01294   85.42546   83.49014   81.27342   78.82432   76.18011   73.36972   70.41611
  88.67795   89.41507   89.36341   88.73440   87.66445   86.24666   84.54746   82.61590   80.48921   78.19635   75.76027
  88.40351   89.58158   89.97087   89.78281   89.15380   88.17696   86.91871   85.42810   83.74236   81.89045   79.89531
  87.75110   89.30539   90.07090   90.25907   90.00628   89.40566   88.52364   87.40925   86.09973   84.62404   83.00513
  86.77666   88.65251   89.73958   90.24931   90.31808   90.03903   89.47856   88.68573   87.69778   86.54365   85.24630
  85.52792   87.67918   89.04165   89.82678   90.17096   90.16731   89.88225   89.36483   88.65228   87.77356   86.75161
  84.04548   86.43315   88.03205   89.05360   89.63420   89.86696   89.81832   89.53732   89.06118   88.41888   87.63336
  82.36379   84.95493   86.75729   87.98230   88.76636   89.20259   89.35741   89.27986   89.00719   88.56835   87.98629
  80.51208   83.27879   85.25672   86.65730   87.61693   88.22873   88.55912   88.65714   88.56004   88.29677   87.89028
  78.51509   81.43373   83.56358   85.11609   86.22765   86.99138   87.47370   87.72365   87.77848   87.66714   87.41257
  76.39376   79.44426   81.70596   83.39033   84.63375   85.52933   86.14351   86.52532   86.71200   86.73252   86.60980
