  47.56397   47.61935   47.25216   46.57568   45.66298   44.56394   43.31415   41.93987   40.46107   38.89324   37.24868
  47.72333   48.07553   48.00516   47.62550   47.00962   46.20740   45.25443   44.17697   42.99498   41.72398   40.37624
  47.61742   48.22130   48.40262   48.27464   47.91045   47.35991   46.65862   45.83285   44.90254   43.88322   42.78717
  47.28637   48.10400   48.49907   48.58484   48.43439   48.09761   47.61006   46.99804   46.28149   45.47591   44.59361
  46.76438   47.76388   48.34083   48.60848   48.63991   48.48500   48.17934   47.74919   47.21452   46.59082   45.89040
  46.08044   47.23505   47.96710   48.38985   48.57638   48.57658   48.42601   48.15097   47.77139   47.30280   46.75748
  45.25913   46.54633   47.41097   47.96632   48.28544   48.41822   48.40025   48.25780   48.01082   47.67482   47.26209
  44.32117   45.72202   46.70031   47.36930   47.80208   48.04851   48.14419   48.11539   47.98206   47.75971   47.46063
  43.28404   44.78258   45.85856   46.62525   47.15571   47.49984   47.69321   47.76210   47.72646   47.60180   47.40041
  42.16250   43.74526   44.90546   45.75637   46.37106   46.79940   47.07699   47.23011   47.27869   47.23825   47.12108
  40.96895   42.62454   43.85757   44.78131   45.46883   45.97001   46.32043   46.54637   46.66778   46.70017   46.65583
