  17.08075   17.14495   16.98379   16.65767   16.20557   15.65408   15.02219   14.32392   13.56989   12.76838   11.92596
  17.24716   17.46453   17.45654   17.28359   16.98466   16.58634   16.10762   15.56252   14.96166   14.31333   13.62407
  17.28547   17.63288   17.75493   17.71202   17.54312   17.27484   16.92616   16.51109   16.04027   15.52197   14.96275
  17.21523   17.67320   17.90581   17.97346   17.91513   17.75741   17.51929   17.21479   16.85453   16.44680   15.99814
  17.05297   17.60513   17.93192   18.09375   18.12960   18.06607   17.92214   17.71181   17.44574   17.13219   16.77771
  16.81270   17.44526   17.85245   18.09469   18.21094   18.22781   18.16427   18.03435   17.84868   17.61553   17.34146
  16.50620   17.20757   17.68356   17.99460   18.17966   18.26533   18.27060   18.20948   18.09262   17.92827   17.72300
  16.14343   16.90383   17.43886   17.80893   18.05302   18.19773   18.26203   18.25995   18.20211   18.09680   17.95056
  15.73276   16.54395   17.12977   17.55063   17.84551   18.04101   18.15611   18.20481   18.19777   18.14325   18.04780
  15.28125   16.13626   16.76591   17.23060   17.56930   17.80863   17.96755   18.06009   18.09687   18.08617   18.03456
  14.79483   15.68778   16.35536   16.85798   17.23462   17.51188   17.70873   17.83920   17.91392   17.94115   17.92747
