 462.49387  463.14100  461.11190  457.12396  451.63993  444.97576  437.35680  428.94947  419.88010  410.24695  400.12785
 463.49245  465.97115  465.77361  463.61723  459.96476  455.13216  449.34477  442.76900  435.53119  427.72960  419.44207
 462.91851  466.95214  468.30953  467.70809  465.61055  462.33288  458.10042  453.07958  447.39671  441.15005  434.41745
 461.00878  466.36450  469.04398  469.76461  468.98917  467.03358  464.12321  460.42446  456.06368  451.13910  445.72858
 457.96438  464.44630  468.25198  470.09883  470.44959  469.62021  467.83604  465.26350  462.02892  458.23055  453.94624
 453.95560  461.39894  466.16605  468.97432  470.28650  470.41855  469.59581  467.98469  465.71153  462.87459  459.55171
 449.12630  457.39237  462.98222  466.61322  468.74814  469.70292  469.70291  468.91453  467.46411  465.44990  462.94975
 443.59789  452.56987  458.86561  463.20251  466.04333  467.70400  468.40989  468.32740  467.58288  466.27457  464.48032
 437.47269  447.05200  453.95509  458.89933  462.34749  464.61551  465.92874  466.45359  466.31641  465.61545  464.42853
 430.83696  440.94035  448.36750  453.83582  457.80805  460.60014  462.43744  463.48637  463.87327  463.69637  463.03353
 423.76347  434.32045  442.20120  448.12311  452.54893  455.79462  458.08551  459.58803  460.42852  460.70521  460.49597
