  83.81956   85.06148   85.59912   85.62127   85.24973   84.56761   83.63424   82.49340   81.17834   79.71492   78.12361
  84.23566   85.84008   86.74022   87.12488   87.11583   86.79622   86.22534   85.44701   84.49445   83.39352   82.16472
  84.32699   86.23933   87.44739   88.13997   88.43884   88.42715   88.16420   87.69378   87.04914   86.25614   85.33525
  84.14062   86.31490   87.78490   88.73943   89.30024   89.55050   89.54949   89.34101   88.95832   88.42726   87.76832
  83.71682   86.11435   87.80760   88.98537   89.76944   90.24294   90.46518   90.47995   90.32050   90.01269   89.57700
  83.08993   85.67813   87.56206   88.93050   89.90524   90.56942   90.98233   91.18778   91.21901   91.10187   90.85686
  82.28913   85.04058   87.08776   88.61945   89.75743   90.58486   91.16102   91.52971   91.72419   91.77030   91.68853
  81.33925   84.23083   86.41813   88.08995   89.36806   90.33561   91.05190   91.56072   91.89533   92.08156   92.13992
  80.26136   83.27355   85.58147   87.37390   88.77263   89.86080   90.69770   91.32714   91.78236   92.08921   92.26818
  79.07333   82.18964   84.60169   86.49824   88.00110   89.19338   90.13441   90.86797   91.42731   91.83829   92.12139
  77.79037   80.99684   83.49904   85.48575   87.07876   88.36120   89.39239   90.21611   90.86560   91.36674   91.73999
