 389.08460  391.11756  390.44612  387.79522  383.63248  378.27718  371.95704  364.84023  357.05442  348.69888  339.85228
 390.12456  393.75464  394.68032  393.62654  391.06092  387.30274  382.57972  377.06003  370.87133  364.11291  356.86344
 389.80043  394.79443  397.08403  397.39417  396.19248  393.79822  390.43913  386.28336  381.45859  376.06410  370.17854
 388.30829  394.46861  397.92452  399.40097  399.36559  398.13765  395.94487  392.95541  389.29695  385.06877  380.34952
 385.81662  392.97595  397.43088  399.90634  400.86997  400.64104  399.44727  397.45682  394.79738  391.56821  387.84797
 382.46946  390.48619  395.79852  399.13140  400.95243  401.58091  401.24455  400.11151  398.30947  395.93771  393.07489
 378.38956  387.14382  393.19366  397.26405  399.82261  401.18860  401.58975  401.19423  400.12971  398.49546  396.37016
 373.68150  383.07170  389.75749  394.46383  397.65833  399.66027  400.69737  400.93780  400.50922  399.51092  398.02156
 368.43409  378.37409  385.60968  390.86582  394.61012  397.16186  398.74877  399.53899  399.66022  399.21172  398.27216
 362.72278  373.13941  380.85164  386.58441  390.80535  393.83373  395.89726  397.16413  397.76199  397.79012  397.32720
 356.61165  367.44267  375.56929  381.71645  386.35177  389.79453  392.27245  393.95370  394.96595  395.40847  395.35993
