 633.36401  633.25659  630.02220  624.49906  617.22786  608.57776  598.81207  588.12522  576.66484  564.54571  551.85880
 634.14761  636.28536  635.29613  632.01816  626.99212  620.58719  613.06667  604.62499  595.40977  585.53581  575.09406
 632.98423  637.02292  637.93464  636.55762  633.43253  628.92855  623.30897  616.76824  609.45397  601.48096  592.94016
 630.17480  635.82563  638.34950  638.58462  637.07167  634.17983  630.17239  625.24380  619.54168  613.18081  606.25215
 625.97397  632.99474  636.88854  638.49359  638.35058  636.82868  634.19118  630.63252  626.30033  621.30940  615.75068
 620.59631  628.78383  633.84439  636.61620  637.63995  637.28480  635.81406  633.42216  630.25673  626.43255  622.04059
 614.22237  623.40611  629.46289  633.23091  635.25088  635.89195  635.41742  634.02174  631.85253  629.02457  625.62882
 607.00386  617.04052  623.95021  628.57115  631.44403  632.93802  633.31641  632.77364  631.45734  629.48230  626.93947
 599.06813  609.83713  617.47916  622.83244  626.43766  628.66399  629.77472  629.96429  629.38033  628.13762  626.32713
 590.52207  601.92178  610.19451  616.17850  620.41442  623.27145  625.01288  625.83316  625.87991  625.26791  624.08812
 581.45544  593.40002  602.21762  608.74647  613.52727  616.92916  619.21546  620.58061  621.17222  621.10509  620.47017
