  12.04742   12.24503   12.30178   12.25544   12.13036   11.94317   11.70572   11.42678   11.11300   10.76954   10.40051
  12.12254   12.39935   12.53530   12.56816   12.52228   12.41429   12.25604   12.05630   11.82172   11.55746   11.26763
  12.13013   12.47407   12.67715   12.77713   12.79837   12.75750   12.66638   12.53377   12.36631   12.16917   11.94647
  12.08047   12.48139   12.74145   12.89842   12.97664   12.99275   12.95861   12.88298   12.77250   12.63235   12.46662
  11.98224   12.43162   12.74015   12.94558   13.07227   13.13684   13.15117   13.12400   13.06198   12.97030   12.85303
  11.84277   12.33346   12.68330   12.93005   13.09805   13.20393   13.25957   13.27371   13.25301   13.20264   13.12669
  11.66823   12.19422   12.57937   12.86141   13.06472   13.20591   13.29685   13.34629   13.36089   13.34582   13.30518
  11.46379   12.02004   12.43543   12.74772   12.98128   13.15272   13.27391   13.35360   13.39845   13.41363   13.40323
  11.23383   11.81607   12.25745   12.59573   12.85528   13.05271   13.19989   13.30558   13.37642   13.41759   13.43318
  10.98199   11.58663   12.05041   12.41110   12.69304   12.91287   13.08245   13.21054   13.30378   13.36735   13.40535
  10.71135   11.33535   11.81850   12.19855   12.49986   12.73906   12.92801   13.07546   13.18807   13.27100   13.32836
