  7323.457      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 13270.531  16325.909      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  4738.131  18328.511  11744.775      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1425.523   5777.773  12515.873  16214.067      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   197.244    976.217   2140.675  13039.203  20302.921      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    63.289    253.026    590.349   4422.395  35945.237  59799.689      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    23.391     65.901    278.130   1745.048  19004.783 115647.047 194442.223      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.726     14.080     97.189    683.452   8565.232  65483.119 383109.064 606998.238      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.791      6.952     20.023    173.222   2785.909  23773.469 142443.816 817870.338 858305.155      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      6.780    209.890   1891.568  14423.812  90186.794 381030.317 274501.158      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      3.709     65.090    515.970   4481.042  21156.401  79211.693  41798.413      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      4.411     99.805    606.165   2960.938   8612.870   3484.222      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.838      3.369      4.746     35.525    159.896    734.442   1418.595    537.168      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.038      1.774     11.329     27.651    202.098    167.108     49.070      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.695      1.136      0.731      4.480     10.340      7.099      0.000
