     0.002      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.020      0.047      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.047      0.064      0.069      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.032      0.051      0.052      0.057      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.008      0.023      0.032      0.042      0.048      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.052      0.061      0.054      0.076      0.095      0.134      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.081      0.072      0.102      0.121      0.175      0.226      0.313      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.001      0.086      0.142      0.173      0.251      0.351      0.473      0.621      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.070      0.084      0.178      0.207      0.312      0.466      0.632      0.833      0.981      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.246      0.359      0.522      0.694      0.846      0.850      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.002      0.212      0.297      0.410      0.497      0.570      0.485      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.078      0.156      0.153      0.184      0.185      0.093      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.344      0.155      0.230      0.022      0.172      0.247      0.139      0.154      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.177      0.256      0.040      0.245      0.158      0.122      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.145      0.113      0.158      0.082      0.107      0.104      0.000
