  1013.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1589.000   1913.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   633.000   2140.000   1449.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   227.000    780.000   1571.000   2016.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    46.000    173.000    345.000   1703.000   2591.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    17.000     54.000    118.000    660.000   4359.000   7039.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     8.000     20.000     62.000    301.000   2503.000  12960.000  21216.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     2.000      6.000     26.000    139.000   1265.000   7927.000  39855.000  61889.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      3.000      9.000     47.000    488.000   3275.000  16614.000  82262.000  86656.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      5.000     56.000    365.000   2157.000  11170.000  41143.000  30517.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      3.000     24.000    125.000    793.000   3088.000   9904.000   5562.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      5.000     38.000    155.000    555.000   1371.000    627.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      1.000      2.000      3.000     17.000     49.000    163.000    281.000    122.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      6.000     14.000     51.000     41.000     15.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      2.000      2.000      6.000      3.000      0.000
