# ['gamma', 'delta', 'b_0', 'b_1', 'muM', 'sigmaM'] , maxL
-5.33903683e-01  2.22729178e-01  1.31778162e-15  1.00000000e+00 3.90516859e+03  1.84293441e+00 -3021441.2804983254
-5.33644420e-01  2.22794162e-01  7.57405432e-16  1.00000000e+00 3.91165807e+03  1.84453316e+00 -3021440.9435448553
