   159.450      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   197.504    240.644      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   218.441    275.596    310.473      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   246.174    299.380    364.079    416.882      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   289.369    354.944    411.679    499.059    656.167      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   234.820    342.432    492.495    583.892    843.131   1142.834      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   374.603    451.690    544.776    674.529   1033.894   1487.848   2071.691      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   586.390    432.191    592.505    815.885   1267.731   1936.768   2795.374   3862.736      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   368.778    419.572    662.198    964.139   1506.333   2453.089   3634.207   5102.268   6129.679      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000   1292.621   1200.625   1992.446   3047.280   4302.754   5356.448   5319.309      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    943.220   1434.804   2097.199   3118.277   3882.820   4225.175   3779.238      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000   1600.338   2582.947   3149.589   3015.172   2819.535   2477.784      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000   1679.936    802.115    798.696   2032.812   1846.430   1844.610   1713.730   1244.208      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000   2353.417    744.829   1237.985   1728.569   1094.507    719.325    525.763      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    918.324    660.488    782.177    431.792    637.391    309.383      0.000
