# dL_mid, dL_binned_prob, dLm_detections
5.279214879086143810e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.912811873586554157e+02 4.651118397953727390e-01 1.000000000000000000e+00
6.546408868086965640e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.180005862587377123e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.813602857087787470e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.447199851588198953e+02 2.581411785726815400e-01 1.000000000000000000e+00
9.080796846088610437e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.714393840589020783e+02 2.068861018521219730e-01 1.000000000000000000e+00
1.034799083508943113e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.098158782958984375e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.161518482409025637e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.224878181859066444e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.288237881309107706e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.351597580759148968e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.414957280209189776e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.478316979659231038e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.541676679109272300e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.605036378559313334e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.668396078009354369e+03 0.000000000000000000e+00 0.000000000000000000e+00
