# dL_mid, dL_binned_prob, dLm_detections
4.095627537777549492e+02 1.022286594577751728e+00 2.000000000000000000e+00
5.646294234426397907e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.196960931075246890e+02 3.912234230485196473e-01 2.000000000000000000e+00
8.747627627724095873e+02 1.426642073887462447e-01 1.000000000000000000e+00
1.029829432437294372e+03 2.209083457683490292e-01 2.000000000000000000e+00
1.184896102102179157e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.339962771767064169e+03 7.436648159050783524e-02 1.000000000000000000e+00
1.495029441431949181e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.650096111096833738e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.805162780761718750e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.960229450426603762e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.115296120091488319e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.270362789756373331e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.425429459421258343e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.580496129086142901e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.735562798751027913e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.890629468415912925e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.045696138080797937e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.200762807745682494e+03 0.000000000000000000e+00 0.000000000000000000e+00
