# dL_mid, dL_binned_prob, dLm_detections
3.037504991230211999e+02 1.411692115797233082e+00 3.000000000000000000e+00
6.383296528866416111e+02 4.052354588243997080e-01 3.000000000000000000e+00
9.729088066502620222e+02 3.434231440378533451e-01 5.000000000000000000e+00
1.307487960413882547e+03 3.516060155644723517e-01 8.000000000000000000e+00
1.642067114177503072e+03 3.175243061364280139e-01 1.000000000000000000e+01
1.976646267941123369e+03 4.940524731805607389e-02 2.000000000000000000e+00
2.311225421704743894e+03 4.038307828327345611e-02 2.000000000000000000e+00
2.645804575468364419e+03 3.418655561438486284e-02 2.000000000000000000e+00
2.980383729231984944e+03 1.485197935768372071e-02 1.000000000000000000e+00
3.314962882995605469e+03 1.316507829176872743e-02 1.000000000000000000e+00
3.649542036759225994e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.984121190522846518e+03 2.162461365157798340e-02 2.000000000000000000e+00
4.318700344286466134e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.653279498050087568e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.987858651813707183e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.322437805577328618e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.657016959340948233e+03 7.746099722074364057e-03 1.000000000000000000e+00
5.991596113104569667e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.326175266868189283e+03 0.000000000000000000e+00 0.000000000000000000e+00
