# dL_mid, dL_binned_prob, dLm_detections
3.015617386667352093e+02 1.166091893937603263e+00 4.000000000000000000e+00
3.924999132658306280e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.834380878649259330e+02 5.040744996965385027e-01 4.000000000000000000e+00
5.743762624640213517e+02 9.371415927085478825e-02 1.000000000000000000e+00
6.653144370631167703e+02 7.317847648185385467e-02 1.000000000000000000e+00
7.562526116622120753e+02 5.923935926473798685e-02 1.000000000000000000e+00
8.471907862613074940e+02 1.971938966853070963e-01 4.000000000000000000e+00
9.381289608604029127e+02 4.193009464039468281e-02 1.000000000000000000e+00
1.029067135459498331e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.120005310058593750e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.210943484657689169e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.301881659256784360e+03 2.545806487669729709e-02 1.000000000000000000e+00
1.392819833855879779e+03 2.307011763964987236e-02 1.000000000000000000e+00
1.483758008454975197e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.574696183054070616e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.665634357653166035e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.756572532252261453e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.847510706851356872e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.938448881450452291e+03 0.000000000000000000e+00 0.000000000000000000e+00
