# dL_mid, dL_binned_prob, dLm_detections
2.795514470150596367e+02 4.432872027494108025e+00 1.000000000000000000e+00
3.018357985647101032e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.241201501143606265e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.464045016640110930e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.686888532136616163e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.909732047633120828e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.132575563129626062e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.355419078626130727e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.578262594122635960e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.801106109619140625e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.023949625115645858e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.246793140612151092e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.469636656108655188e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.692480171605160422e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.915323687101665655e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.138167202598169752e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.361010718094676122e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.583854233591180218e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.806697749087685452e+02 0.000000000000000000e+00 0.000000000000000000e+00
