  -186.388      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -496.968   -577.323      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -481.867   -657.833   -719.316      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -306.844   -607.619   -818.280   -910.752      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -161.113   -428.944   -701.550  -1022.036  -1117.090      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -97.755   -234.993   -489.915   -874.954  -1322.717  -1411.514      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -64.901   -146.108   -288.473   -639.291  -1121.618  -1648.000  -1917.880      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -13.985    -79.569   -134.979   -344.173   -768.427  -1474.490  -2282.089  -2578.954      0.000      0.000      0.000      0.000      0.000      0.000
    -7.055    -29.560    -94.182   -215.321   -484.226  -1002.950  -1952.577  -2968.463  -3456.737      0.000      0.000      0.000      0.000      0.000
   -14.260    -26.758    -50.197   -124.218   -247.891   -648.465  -1268.403  -2660.654  -4018.269  -4623.206      0.000      0.000      0.000      0.000
     0.000     -8.022     -7.298    -21.461   -124.873   -316.094   -846.681  -1717.696  -3387.926  -5217.158  -5728.977      0.000      0.000      0.000
     0.000      0.000      0.000    -33.105    -49.388   -152.232   -432.095   -929.893  -2120.528  -4076.927  -6499.799  -6409.898      0.000      0.000
     0.000      0.000      0.000      0.000    -64.019    -78.986   -188.367   -395.311  -1107.543  -2416.160  -4415.881  -6607.086  -5941.436      0.000
     0.000      0.000      0.000      0.000      0.000    -27.438    -51.295   -222.506   -382.966  -1182.593  -2295.239  -4230.047  -5727.094  -4617.197
