     0.033      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.009      0.043      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.040      0.049      0.053      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.045      0.051      0.062      0.070      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.052      0.060      0.067      0.076      0.071      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.050      0.058      0.074      0.082      0.079      0.103      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.070      0.057      0.073      0.090      0.103      0.117      0.119      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.012      0.065      0.063      0.080      0.105      0.114      0.141      0.142      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.075      0.068      0.097      0.098      0.137      0.134      0.163      0.175      0.000      0.000      0.000      0.000      0.000
     0.078      0.083      0.079      0.116      0.098      0.138      0.150      0.181      0.199      0.223      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.063      0.102      0.128      0.166      0.191      0.210      0.252      0.276      0.000      0.000      0.000
     0.000      0.000      0.000      0.140      0.130      0.128      0.170      0.164      0.230      0.264      0.295      0.349      0.000      0.000
     0.000      0.000      0.000      0.000      0.189      0.178      0.154      0.181      0.209      0.277      0.318      0.370      0.391      0.000
     0.000      0.000      0.000      0.000      0.000      0.222      0.200      0.200      0.186      0.250      0.297      0.380      0.384      0.411
