     0.030      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.031      0.034      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.031      0.039      0.042      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.040      0.037      0.057      0.063      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.008      0.055      0.059      0.062      0.071      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.049      0.035      0.060      0.067      0.079      0.087      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.007      0.048      0.073      0.078      0.080      0.106      0.117      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.001      0.045      0.061      0.071      0.090      0.112      0.123      0.142      0.000      0.000      0.000      0.000      0.000      0.000
     0.058      0.075      0.068      0.097      0.109      0.122      0.131      0.154      0.177      0.000      0.000      0.000      0.000      0.000
     0.078      0.072      0.077      0.116      0.103      0.135      0.140      0.181      0.204      0.237      0.000      0.000      0.000      0.000
     0.000      0.000      0.077      0.000      0.096      0.125      0.174      0.186      0.214      0.256      0.285      0.000      0.000      0.000
     0.000      0.000      0.000      0.143      0.075      0.106      0.170      0.152      0.233      0.264      0.294      0.337      0.000      0.000
     0.000      0.000      0.000      0.000      0.183      0.176      0.135      0.170      0.213      0.271      0.327      0.348      0.391      0.000
     0.000      0.000      0.000      0.000      0.000      0.222      0.217      0.219      0.182      0.252      0.297      0.374      0.384      0.397
