# mass_bin, # detections, zmid_1, zmid_2, maxL_1  ,    maxL_2,   a_1,    zeta_1, delta_2  , gamma_2   
    49.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   410.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   411.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   412.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   413.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    50.000     22.000      0.057      0.050     88.379     90.048      4.925      4.925    116.616      4.898
    51.000     65.000      0.066      0.058    309.513    316.032      4.561      4.561      0.000     19.811
    52.000    182.000      0.081      0.074   1050.507   1062.562      4.737      4.737      0.013     21.426
    53.000    455.000      0.091      0.082   2979.597   3008.651      4.486      4.486      0.000     17.604
    54.000   1243.000      0.105      0.079   9230.952   9346.414      4.432      4.432     62.019     -9.200
    55.000   1043.000      0.113      0.103   7464.883   7523.996      3.106      3.106      0.000     13.472
    56.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    57.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    58.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    59.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   510.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   511.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   512.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   513.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    60.000     13.000      0.075      0.070     45.111     46.066      5.453      5.453      0.019     31.652
    61.000     32.000      0.066      0.057    123.832    126.454      3.844      3.844      0.000     16.190
    62.000     83.000      0.088      0.073    418.838    424.356      5.347      5.347    111.722    -10.091
    63.000    236.000      0.099      0.090   1366.374   1379.146      3.570      3.570      0.000     15.910
    64.000    594.000      0.114      0.103   3933.178   3962.468      0.912      0.912      0.153     13.501
    65.000   1493.000      0.128      0.117  11113.749  11170.228      0.000      0.000      0.004     12.315
    66.000   1457.000      0.145      0.119  10544.932  10648.672      4.146      4.146     18.525     -0.548
    67.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    68.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    69.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   610.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   611.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   612.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   613.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    70.000      2.000      0.047      0.012      2.295      0.545      4.010      4.010      0.998      0.001
    71.000     15.000      0.074      0.065     46.381     47.843      4.008      4.008      0.000     17.210
    72.000     29.000      0.081      0.063    110.600    112.650      4.723      4.723     41.755      1.705
    73.000     95.000      0.099      0.080    460.683    470.053      4.680      4.680     33.713      0.734
    74.000    278.000      0.116      0.105   1595.846   1614.538      4.566      4.566      0.000     12.193
    75.000    772.000      0.138      0.114   5140.537   5177.571      0.000      0.000     15.799      1.376
    76.000   1962.000      0.156      0.141  14521.905  14637.410      4.510      4.510      0.162      8.530
    77.000   1963.000      0.180      0.142  14292.192  14434.250      4.338      4.338     12.591     -1.908
    78.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    79.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   710.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   711.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   712.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   713.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    80.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    81.000      5.000      0.079      0.075     13.964     13.882      6.819      0.355    135.894      8.895
    82.000     18.000      0.095      0.068     58.256     60.120      3.809      1.136     64.683    -10.422
    83.000     49.000      0.106      0.097    205.660    206.282      3.736      1.330      0.000     13.700
    84.000    138.000      0.132      0.098    694.686    704.619      0.000      5.337     44.879     -9.611
    85.000    369.000      0.150      0.137   2164.088   2176.376      0.000      5.088      0.380      9.546
    86.000    971.000      0.169      0.134   6384.401   6459.408      4.325      0.319     11.141     -0.817
    87.000   2657.000      0.200      0.163  19908.344  20119.240      4.312      0.397      9.197     -0.861
    88.000   2479.000      0.222      0.175  18021.067  18157.954      1.563      3.005      7.245     -1.544
    89.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   810.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   811.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   812.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   813.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    90.000      2.000      0.078      0.078      4.721      4.721 28323510.710 148801.636 2912134947.657      6.972
    91.000      4.000      0.092      0.083      7.242      7.428      0.000      5.303      0.000     17.137
    92.000      8.000      0.088      0.079     18.437     18.599      3.971      0.586      0.002     12.125
    93.000     25.000      0.127      0.116     91.461     92.615      6.089      0.311     66.191     -3.612
    94.000     55.000      0.126      0.098    222.326    225.620      4.228      0.560     20.913     -1.363
    95.000    186.000      0.166      0.138    948.584    959.409      4.773      0.269     12.063      1.147
    96.000    455.000      0.182      0.150   2639.887   2676.853      4.424      0.306      9.784     -0.082
    97.000   1399.000      0.217      0.181   9446.265   9518.144      3.015      1.634      6.254      0.199
    98.000   3465.000      0.247      0.199  26127.189  26260.883      0.000      4.588      5.790     -1.182
    99.000   3319.000      0.276      0.223  24388.998  24487.351      0.472      3.895      4.177     -1.060
   910.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   911.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   912.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   913.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   101.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   102.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   103.000      3.000      0.074      0.063      2.999      3.855      3.560      0.469      0.001     10.088
   104.000     23.000      0.129      0.102     71.510     73.279      0.000      4.859     21.767     -1.773
   105.000     70.000      0.154      0.128    283.909    289.078      1.542      3.212     14.040     -0.452
   106.000    237.000      0.198      0.166   1203.184   1210.619      4.471      0.308      6.979      1.053
   107.000    630.000      0.234      0.191   3731.131   3774.569      4.246      0.445      7.528     -1.260
   108.000   1678.000      0.265      0.210  11245.161  11318.620      0.333      4.075      4.824     -1.340
   109.000   4349.000      0.306      0.252  32856.189  33007.627      0.507      3.876      3.586     -0.889
  1010.000   3834.000      0.332      0.276  27962.772  28091.521      3.490      0.562      2.673     -0.811
  1011.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1012.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1013.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   113.000      5.000      0.151      0.140     11.003     11.092     14.808      0.402      0.000     49.668
   114.000      8.000      0.138      0.130     18.905     19.445      4.476      1.409      0.001     16.308
   115.000     28.000      0.159      0.128     86.855     90.117      4.169      0.468     13.859     -1.262
   116.000     96.000      0.199      0.170    397.573    402.107      4.164      0.477      5.191      1.930
   117.000    238.000      0.217      0.164   1138.799   1156.551      0.000      4.164      5.295     -1.316
   118.000    752.000      0.284      0.230   4438.864   4469.243      1.065      3.514      4.931     -1.335
   119.000   1928.000      0.313      0.264  12853.065  12910.177      0.547      3.633      2.380     -0.001
  1110.000   4918.000      0.363      0.295  36798.076  36987.587      0.664      3.414      3.024     -1.753
  1111.000   4126.000      0.403      0.349  29994.106  30114.112      0.560      3.591      2.112     -0.647
  1112.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1113.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   124.000     10.000      0.204      0.189     22.510     23.137      5.302      0.917     20.710      0.246
   125.000     13.000      0.191      0.178     34.061     34.290      3.231      3.665     22.564      2.696
   126.000     34.000      0.182      0.154    103.138    107.214      4.000      0.313      9.568     -1.104
   127.000     84.000      0.226      0.181    332.082    336.385      0.666      4.168      7.548     -1.001
   128.000    281.000      0.262      0.209   1352.060   1364.194      0.000      4.081      3.376     -0.688
   129.000    816.000      0.329      0.277   4742.018   4771.994      0.000      4.314      3.034     -0.738
  1210.000   2016.000      0.375      0.318  13352.299  13393.565      0.475      3.755      2.442     -0.799
  1211.000   4531.000      0.420      0.370  33373.109  33505.699      0.541      3.735      2.072     -0.502
  1212.000   3420.000      0.451      0.391  24238.898  24346.331      2.149      2.254      2.934     -1.831
  1213.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   135.000      4.000      0.222      0.222      9.852      9.852      0.000 582786969.119 8367546416.318      8.050
   136.000      8.000      0.213      0.200     17.820     18.177      7.264      0.457      0.000     16.623
   137.000     40.000      0.242      0.200    125.541    125.959      4.133      0.790      4.269      1.411
   138.000     76.000      0.239      0.186    278.735    282.536      0.000      4.365      5.079     -1.127
   139.000    293.000      0.307      0.250   1385.189   1398.709      2.300      1.745      2.983     -0.914
  1310.000    728.000      0.371      0.297   4101.567   4134.013      1.389      2.924      3.896     -2.494
  1311.000   1823.000      0.432      0.380  11841.701  11891.110      0.625      3.915      2.591     -0.944
  1312.000   3317.000      0.444      0.384  23499.463  23624.333      4.012      0.431      3.003     -1.663
  1313.000   2211.000      0.456      0.411  14882.444  14935.453      0.000      4.958      2.605     -0.504
