    98.421      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   110.017    126.548      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   127.668    145.161    161.466      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   139.580    161.286    183.538    208.170      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   143.937    178.662    199.418    228.932    261.106      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   153.843    188.999    220.319    252.934    295.747    328.572      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   184.537    203.783    229.863    280.645    327.198    374.276    438.873      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   147.344    216.224    232.166    288.557    345.309    418.267    489.711    576.466      0.000      0.000      0.000      0.000      0.000      0.000
   134.138    190.230    278.286    314.183    380.282    456.700    549.691    651.260    761.277      0.000      0.000      0.000      0.000      0.000
   201.682    258.715    284.698    324.554    391.004    503.206    586.665    728.340    859.141   1008.235      0.000      0.000      0.000      0.000
     0.000    250.027    175.495    259.482    400.720    492.995    642.436    776.626    953.218   1121.035   1285.630      0.000      0.000      0.000
     0.000      0.000      0.000    316.347    368.176    512.786    660.508    805.097    995.212   1192.467   1417.290   1564.723      0.000      0.000
     0.000      0.000      0.000      0.000    556.591    501.223    634.631    740.922   1007.575   1230.813   1436.632   1603.602   1684.820      0.000
     0.000      0.000      0.000      0.000      0.000    460.456    522.329    784.530    860.074   1188.064   1385.588   1590.602   1627.777   1606.210
