   104.823      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   117.316    134.817      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   135.926    154.724    172.113      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   148.527    172.015    195.731    222.048      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   152.466    190.143    212.804    244.056    278.372      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   164.091    201.355    234.669    269.891    315.417    350.748      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   195.708    218.234    245.122    299.759    348.928    399.638    469.267      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   155.704    230.066    248.985    307.971    369.010    447.756    524.187    617.005      0.000      0.000      0.000      0.000      0.000      0.000
   143.206    203.777    297.046    339.905    405.477    488.753    588.658    696.125    816.062      0.000      0.000      0.000      0.000      0.000
   222.287    275.972    307.404    346.821    419.713    538.683    627.143    780.605    921.457   1083.586      0.000      0.000      0.000      0.000
     0.000    260.830    187.032    272.095    428.234    526.785    690.465    830.140   1022.427   1201.959   1379.549      0.000      0.000      0.000
     0.000      0.000      0.000    343.214    390.794    546.878    709.162    864.816   1065.976   1280.918   1515.075   1671.073      0.000      0.000
     0.000      0.000      0.000      0.000    593.610    535.136    673.735    792.557   1084.176   1317.784   1539.424   1710.697   1796.210      0.000
     0.000      0.000      0.000      0.000      0.000    490.258    552.240    847.130    923.957   1274.696   1479.291   1697.319   1736.831   1712.542
