   120.928      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   135.267    155.463      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   156.787    178.420    198.472      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   171.391    198.408    225.623    255.975      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   176.191    219.309    245.264    281.437    320.977      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   189.026    232.351    270.584    311.203    363.642    404.288      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   226.051    251.318    282.489    345.476    402.450    460.701    540.846      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   180.189    265.455    286.863    355.058    425.257    516.013    604.190    711.344      0.000      0.000      0.000      0.000      0.000      0.000
   165.298    234.631    342.471    390.591    467.655    563.330    678.608    802.895    940.872      0.000      0.000      0.000      0.000      0.000
   252.420    317.924    353.126    399.107    483.464    620.813    723.162    899.679   1062.224   1248.712      0.000      0.000      0.000      0.000
     0.000    302.872    215.991    315.527    493.671    606.889    794.733    957.343   1178.851   1385.920   1590.902      0.000      0.000      0.000
     0.000      0.000      0.000    391.658    451.068    631.033    816.879    997.498   1229.433   1476.800   1748.804   1929.460      0.000      0.000
     0.000      0.000      0.000      0.000    683.751    616.927    777.322    914.415   1249.706   1520.248   1775.701   1975.402   2073.825      0.000
     0.000      0.000      0.000      0.000      0.000    566.351    639.402    975.350   1065.589   1470.626   1707.919   1958.836   2005.310   1976.789
