# det_z, det_zpdf, Ntot_bin
2.332901358604431152e-01 8.103820248875429066e-02
2.786343693733215332e-01 1.101019408666418786e-01
7.637620568275451660e-01 4.772360823014824005e-01
1.495216339826583862e-01 3.633383038359875444e-02
2.526076734066009521e-01 9.307120315986332215e-02
3.429935872554779053e-01 1.554744723722740196e-01
2.117346376180648804e-01 6.829803566119650726e-02
7.226477861404418945e-01 4.478762187172689591e-01
5.252529978752136230e-01 2.968302454439979976e-01
4.797355532646179199e-01 2.608129857199261714e-01
4.300146698951721191e-01 2.217034413109879865e-01
8.418446779251098633e-01 5.303039780185149210e-01
6.631267070770263672e-01 4.038428353658597425e-01
1.939310729503631592e-01 5.837672420974467785e-02
4.085950553417205811e-01 2.050566840182710127e-01
2.398088425397872925e-01 8.503689122969756986e-02
4.722149670124053955e-01 2.548704454623789140e-01
5.141966938972473145e-01 2.880835073719151262e-01
2.288800030946731567e-01 7.837046581257113564e-02
4.602049291133880615e-01 2.453953588068744085e-01
5.441908240318298340e-01 3.117879336767866993e-01
7.361363768577575684e-01 4.576095463451673173e-01
4.950087666511535645e-01 2.728954054299551624e-01
5.781820416450500488e-01 3.384978405182390571e-01
5.641822814941406250e-01 3.275238983832423068e-01
2.367998361587524414e-01 8.318322981684367345e-02
7.325592041015625000e-01 4.550376692708963389e-01
1.104367017745971680e+00 6.800136276562370741e-01
5.925515890121459961e-01 3.497134186430744807e-01
5.598387718200683594e-01 3.241108426083673666e-01
6.941835284233093262e-01 4.270297400622598549e-01
1.532553434371948242e-01 3.802553405883195986e-02
6.746340990066528320e-01 4.124851479293780709e-01
1.366898268461227417e-01 3.076402844696135563e-02
5.007666349411010742e-01 2.774529986799688097e-01
4.487457275390625000e-01 2.363777778538878882e-01
2.686432600021362305e-01 1.034605191483941727e-01
3.405229747295379639e-01 1.536621570526663372e-01
6.262859106063842773e-01 3.758076345368334126e-01
9.404509067535400391e-01 5.918453347408305643e-01
1.033244878053665161e-01 1.817835081783197512e-02
4.180057346820831299e-01 2.123499630494294355e-01
6.785730719566345215e-01 4.154298707017886616e-01
2.590926885604858398e-01 9.723140161833261630e-02
5.876312851905822754e-01 3.458790436085160680e-01
5.935765504837036133e-01 3.505112672833607945e-01
5.869946479797363281e-01 3.453825205879073601e-01
4.322504401206970215e-01 2.234499558139612652e-01
6.315558552742004395e-01 3.798498538487716236e-01
3.261635899543762207e-01 1.432284861015231114e-01
5.659030675888061523e-01 3.288749939759291752e-01
2.620871365070343018e-01 9.917105677419330023e-02
5.012477040290832520e-01 2.778338082512075702e-01
4.758308529853820801e-01 2.577268619905339064e-01
5.086694955825805664e-01 2.837088297899434952e-01
3.993886113166809082e-01 1.979570198677201021e-01
5.812125205993652344e-01 3.408675424490641981e-01
4.016833901405334473e-01 1.997232699344698714e-01
1.189388871192932129e+00 7.189065260378517674e-01
4.002356231212615967e-01 1.986087017768335961e-01
5.004267096519470215e-01 2.771839171554025261e-01
9.167905449867248535e-01 5.776553430466084826e-01
5.158110260963439941e-01 2.893610246552054677e-01
6.094811558723449707e-01 3.628537346143689835e-01
5.242996811866760254e-01 2.960763981951237689e-01
4.180644452571868896e-01 2.123955890838252203e-01
6.501176953315734863e-01 3.940045613019739768e-01
6.304107904434204102e-01 3.789724544639876957e-01
4.617522358894348145e-01 2.466148023403169076e-01
5.517419576644897461e-01 3.177394661083899341e-01
3.938361406326293945e-01 1.936936986112358650e-01
3.892178237438201904e-01 1.901589745796840869e-01
4.199244379997253418e-01 2.138410707851697290e-01
8.537319302558898926e-02 1.263214180105204192e-02
4.559540748596191406e-01 2.420472235931256377e-01
3.683966100215911865e-01 1.743669332235260050e-01
2.363172769546508789e-01 8.288721163765724875e-02
6.786021590232849121e-01 4.154515812442594047e-01
7.079726457595825195e-01 4.371791928515869619e-01
7.037687301635742188e-01 4.340948113882088233e-01
5.387980937957763672e-01 3.075326844849604058e-01
3.797997832298278809e-01 1.829852576470350767e-01
6.767088174819946289e-01 4.140370200763264785e-01
6.284028887748718262e-01 3.774326544370482650e-01
5.371387004852294922e-01 3.062225811767790296e-01
4.269872605800628662e-01 2.193409892593345678e-01
4.246377944946289062e-01 2.175096356529788721e-01
8.912647366523742676e-01 5.619355655507067837e-01
6.826934814453125000e-01 4.185026504650180557e-01
8.797903060913085938e-01 5.547310300957081219e-01
4.443941116333007812e-01 2.329605899610887876e-01
5.589241981506347656e-01 3.233917729028930599e-01
3.390996158123016357e-01 1.526204213914814922e-01
2.564630806446075439e-01 9.553717278593465423e-02
4.488346278667449951e-01 2.364476439061381496e-01
4.363290667533874512e-01 2.266397893854737167e-01
8.634923696517944336e-01 5.443517310393513053e-01
2.415738403797149658e-01 8.613051740812729951e-02
5.826307535171508789e-01 3.419756821814020631e-01
8.233413100242614746e-01 5.180628104798469247e-01
1.944765150547027588e-01 5.867262364966642496e-02
8.404141068458557129e-01 5.293650337038371401e-01
2.197866290807723999e-01 7.296752844253975856e-02
3.615828156471252441e-01 1.692557817909595974e-01
6.516383290290832520e-01 3.951582377491512088e-01
4.798393249511718750e-01 2.608950224565111387e-01
4.208721220493316650e-01 2.145781892241832856e-01
4.731777012348175049e-01 2.556307793157383546e-01
4.621922075748443604e-01 2.469616802226932695e-01
3.112319409847259521e-01 1.325725568335581750e-01
6.023421287536621094e-01 3.573230399543311786e-01
7.646780014038085938e-01 4.778792639284178967e-01
3.197731375694274902e-01 1.386425902278561328e-01
3.798113763332366943e-01 1.829940532910337148e-01
8.912230134010314941e-01 5.619095447037832924e-01
8.262494206428527832e-01 5.200009033508218304e-01
7.350594997406005859e-01 4.568361578137595802e-01
6.021793484687805176e-01 3.571967287956310799e-01
3.246181607246398926e-01 1.421159346807267243e-01
4.340081810951232910e-01 2.248240744887681775e-01
6.230199933052062988e-01 3.732977016900357325e-01
4.451232850551605225e-01 2.335329193559278205e-01
1.715628057718276978e-01 4.676309447122701385e-02
2.486929446458816528e-01 9.058868122042296189e-02
5.661053061485290527e-01 3.290337787658272339e-01
7.795323729515075684e-01 4.882467502947269167e-01
3.672146201133728027e-01 1.734782503589742120e-01
5.374220013618469238e-01 3.064462911723956351e-01
4.703548550605773926e-01 2.534016282141449694e-01
4.831365942955017090e-01 2.635021613009937425e-01
2.993581295013427734e-01 1.242543672354980977e-01
4.920831024646759033e-01 2.705799531593953700e-01
4.930628836154937744e-01 2.713553559240731716e-01
2.603621184825897217e-01 9.805189979953506108e-02
4.607424139976501465e-01 2.458189488082291596e-01
8.369560241699218750e-01 5.270904191801221161e-01
3.365589678287506104e-01 1.507646214719744193e-01
3.311081826686859131e-01 1.468016233698010153e-01
3.460926711559295654e-01 1.577542101935101582e-01
4.921437203884124756e-01 2.706279251573368017e-01
1.767614036798477173e-01 4.937272170286732820e-02
4.219189584255218506e-01 2.153925076276780037e-01
2.755657136440277100e-01 1.080484915905664395e-01
4.652210175991058350e-01 2.493501055487801765e-01
4.102995097637176514e-01 2.063750624942218281e-01
2.330285459756851196e-01 8.087926735510669873e-02
3.224686086177825928e-01 1.405723705813874402e-01
3.780276179313659668e-01 1.816408013798952725e-01
1.795520186424255371e-01 5.079740887197257276e-02
