# det_z, det_zpdf, Ntot_bin
6.094793230295181274e-02 6.593197567725830183e-03
2.248144894838333130e-01 7.593824932477366563e-02
2.245941609144210815e-01 7.580704213379850509e-02
2.021303027868270874e-01 6.287510199861515159e-02
1.138098612427711487e-01 2.182467052646109781e-02
9.701872617006301880e-02 1.612707052032887750e-02
9.413741528987884521e-02 1.522769225223316591e-02
2.951803803443908691e-01 1.213625998886078000e-01
1.491405665874481201e-01 3.616310892116991749e-02
7.633262127637863159e-02 1.018872614746406564e-02
1.948627233505249023e-01 5.888213959557101612e-02
2.255218774080276489e-01 7.635950373908269306e-02
7.381086796522140503e-02 9.550075776501288499e-03
5.138312652707099915e-02 4.729444584697329798e-03
2.141324579715728760e-01 6.967696512172266710e-02
7.618998736143112183e-02 1.015180837842251729e-02
1.047399789094924927e-01 1.865291054627262260e-02
1.442175656557083130e-01 3.398477937169343960e-02
3.186936974525451660e-01 1.378716312651418197e-01
1.422617137432098389e-01 3.313528165841976569e-02
4.194812104105949402e-02 3.180853243969295266e-03
2.239276766777038574e-01 7.541098748792479656e-02
8.095277845859527588e-02 1.140819112743416547e-02
2.361867129802703857e-01 8.280711926839985637e-02
2.282704859972000122e-01 7.800378134283270093e-02
9.546420723199844360e-02 1.563908135918273823e-02
2.114402353763580322e-01 6.812926642830924306e-02
8.061408251523971558e-02 1.131672544098519424e-02
1.693422794342041016e-01 4.566478909637297634e-02
1.391580700874328613e-01 3.180582404927587148e-02
1.198318824172019958e-01 2.404960642075406121e-02
6.631363928318023682e-02 7.764814497172357194e-03
3.913571238517761230e-01 1.917948785914582732e-01
7.371246814727783203e-02 9.525725672326930751e-03
1.774756908416748047e-01 4.973645379675014494e-02
1.365425735712051392e-01 3.070263846992256698e-02
2.148747891187667847e-01 7.010550551229588478e-02
1.447751820087432861e-01 3.422892902591198605e-02
9.635597467422485352e-02 1.591866278398035295e-02
2.344951331615447998e-01 8.177266838080453348e-02
1.048326864838600159e-01 1.868438689185901447e-02
1.523408889770507812e-01 3.760799777002509642e-02
5.220413953065872192e-02 4.879147064601211878e-03
2.816002368927001953e-01 1.120968745667681732e-01
1.921612471342086792e-01 5.742245623792371911e-02
8.991922438144683838e-02 1.395150632702381668e-02
1.494988501071929932e-01 3.632362301191558590e-02
4.062420874834060669e-02 2.988017091925180939e-03
3.067169189453125000e-01 1.293927303051992106e-01
3.015908002853393555e-01 1.258073068931496730e-01
1.071558073163032532e-01 1.947699139908615554e-02
1.181200221180915833e-01 2.340793761886770033e-02
1.881161630153656006e-01 5.526294509638084856e-02
2.471446245908737183e-01 8.961272478910461969e-02
1.816595047712326050e-01 5.188304329282832777e-02
2.336809486150741577e-01 8.127565003931969123e-02
1.580850034952163696e-01 4.025973030763119187e-02
2.299169301986694336e-01 7.899433025640405226e-02
1.004554107785224915e-01 1.723130790452203492e-02
2.154510766267776489e-01 7.043961687608230049e-02
1.542022377252578735e-01 3.845916496852083005e-02
3.778480291366577148e-01 1.815047437629878357e-01
1.559571027755737305e-01 3.926853878921584412e-02
