# det_z, det_zpdf, Ntot_bin
2.367281466722488403e-01 8.313925305486041806e-02
5.628196001052856445e-01 3.264534947361338868e-01
2.382849752902984619e-01 8.409653090079406701e-02
1.675670444965362549e-01 4.479461466651441653e-02
6.419746279716491699e-01 3.878113146075926054e-01
2.993467152118682861e-01 1.242464422752562331e-01
8.730407357215881348e-01 5.504531438185878978e-01
3.263986706733703613e-01 1.433977929481316249e-01
3.344715535640716553e-01 1.492438680705016896e-01
2.911877632141113281e-01 1.186167255743783289e-01
4.594231843948364258e-01 2.447793921979414256e-01
2.380568832159042358e-01 8.395595294054998547e-02
8.003532886505126953e-02 1.116043157051576674e-02
3.258467614650726318e-01 1.430003039151266642e-01
2.078521847724914551e-01 6.608624602948323656e-02
3.100827038288116455e-01 1.317612172045545538e-01
7.358901202678680420e-02 9.495175113822414831e-03
2.919093668460845947e-01 1.191117606476967544e-01
2.866426408290863037e-01 1.155125508384240718e-01
6.653786897659301758e-01 4.055385649236494805e-01
2.708664238452911377e-01 1.049275463255817803e-01
4.275707602500915527e-01 2.197960052933521924e-01
2.517472207546234131e-01 9.252417815706458215e-02
4.513809382915496826e-01 2.384492085627604729e-01
4.857429265975952148e-01 2.655635877486829388e-01
3.046448826789855957e-01 1.279402038718589207e-01
3.738033473491668701e-01 1.784436885594455902e-01
2.305946946144104004e-01 7.940410693716078161e-02
1.338000744581222534e-01 2.956432523845712451e-02
4.133912026882171631e-01 2.087695593461280918e-01
3.021174483001232147e-02 1.668722150928157863e-03
1.419157534837722778e-01 3.298636860174573165e-02
3.264980614185333252e-01 1.434693748869550756e-01
1.119417995214462280e-01 2.115352234378399879e-02
2.659763693809509277e-01 1.017085409842795329e-01
2.110077887773513794e-01 6.788136179159207084e-02
2.123804241418838501e-01 6.866823969090081470e-02
2.711275517940521240e-01 1.051001887464614176e-01
3.162986934185028076e-01 1.361651068260459341e-01
1.842538565397262573e-01 5.323087140503499765e-02
