# det_z, det_zpdf, Ntot_bin
1.125256866216659546e-01 2.136275565616626432e-02
3.174416124820709229e-01 1.369785398520587394e-01
1.876107454299926758e-01 5.499601458868599163e-02
2.342205196619033813e-01 8.160501185700598514e-02
1.410479545593261719e-01 3.261283844360618467e-02
1.779972314834594727e-01 5.000203475608880344e-02
5.184756591916084290e-02 4.814129880127577046e-03
1.747340559959411621e-01 4.834818201093014217e-02
1.735806614160537720e-01 4.776977448164867329e-02
7.686580717563629150e-02 1.032673002888489372e-02
1.798154860734939575e-01 5.093257995657739234e-02
3.678500056266784668e-01 1.739559669740934622e-01
9.116712212562561035e-02 1.432273532072689953e-02
2.798696160316467285e-01 1.109315404779873115e-01
1.248458102345466614e-01 2.597354481768223214e-02
2.158531993627548218e-01 7.067275358971782107e-02
1.932433098554611206e-01 5.800560471452481659e-02
3.933147788047790527e-01 1.932939681018011058e-01
4.164950251579284668e-01 2.111769812044877737e-01
1.557074189186096191e-01 3.915281286959338553e-02
3.842764496803283691e-01 1.863892489400245656e-01
2.992618381977081299e-01 1.241875120225960916e-01
2.616036832332611084e-01 9.885740202067914983e-02
1.851868033409118652e-01 5.371986664505927489e-02
1.432683616876602173e-01 3.357199161950771144e-02
1.382099241018295288e-01 3.140416581957311548e-02
2.766763865947723389e-01 1.087906860041991941e-01
4.275956153869628906e-01 2.198154006873472843e-01
3.825481832027435303e-01 1.850738651662928169e-01
9.662689268589019775e-02 1.600359932698267040e-02
4.673962667584419250e-02 3.931909404365367504e-03
1.344857960939407349e-01 2.984706325687148942e-02
2.001349255442619324e-02 7.406771478759882794e-04
1.585044711828231812e-01 4.045655691251045377e-02
4.891017079353332520e-02 4.296226942824518322e-03
1.559322327375411987e-01 3.925697294700170037e-02
2.436706125736236572e-01 8.743604993760825672e-02
4.359185323119163513e-02 3.429504904839327916e-03
4.581480622291564941e-01 2.437748914816571799e-01
2.714555561542510986e-01 1.053170459119717184e-01
3.407976031303405762e-01 1.538634457293595326e-01
2.565141916275024414e-01 9.556997391402605180e-02
2.036354243755340576e-01 6.371380836161816275e-02
1.977522373199462891e-01 6.045748638530706182e-02
2.981986403465270996e-01 1.234495380152055843e-01
1.103518903255462646e-01 2.058957116633442982e-02
1.790601909160614014e-01 5.054507830139021857e-02
8.769463747739791870e-02 1.329842089943048672e-02
4.540475457906723022e-02 3.714464879408404824e-03
2.001875638961791992e-01 6.179820105686626569e-02
2.980775833129882812e-01 1.233657339900064154e-01
3.341961801052093506e-01 1.490436244932231147e-01
3.223559260368347168e-01 1.404916005880518792e-01
1.180563420057296753e-01 2.338409175455748862e-02
1.117111518979072571e-01 2.107171012506976054e-02
1.138038933277130127e-01 2.182252388015248554e-02
3.500579893589019775e-01 1.606820680212542873e-01
3.108213841915130615e-01 1.322827115265421127e-01
2.543816566467285156e-01 9.420347468926722201e-02
2.727422118186950684e-01 1.061702000179003125e-01
2.471007406711578369e-01 8.958506332884022538e-02
7.692208886146545410e-02 1.034129735166695874e-02
1.634386926889419556e-01 4.279588340313615624e-02
1.221163198351860046e-01 2.491861732907941704e-02
2.516223788261413574e-01 9.244481102847203202e-02
1.073067486286163330e-01 1.952900866259292545e-02
3.205871582031250000e-01 1.392246553211821392e-01
1.926890462636947632e-01 5.770689932266001576e-02
1.770860850811004639e-01 4.953805723209676187e-02
2.536935508251190186e-01 9.376418542520488508e-02
4.584963321685791016e-01 2.440492474712448456e-01
5.387023836374282837e-02 5.187031824825895886e-03
4.149443805217742920e-01 2.099738176420975766e-01
2.051914334297180176e-01 6.458500431202504610e-02
1.274315565824508667e-01 2.698945537439656137e-02
2.163577526807785034e-01 7.096527597627748374e-02
3.552269637584686279e-01 1.645157018525951476e-01
9.764684736728668213e-02 1.632730693838271505e-02
1.930334568023681641e-01 5.789251007978903768e-02
1.726823896169662476e-01 4.732015935300255133e-02
2.532819509506225586e-01 9.350141856540303276e-02
1.471856236457824707e-01 3.529168371101178842e-02
1.657649129629135132e-01 4.391799800132124149e-02
1.676549017429351807e-01 4.483763226810365266e-02
2.099152207374572754e-01 6.725828240217730791e-02
2.452829480171203613e-01 8.844396464313680761e-02
4.000317752361297607e-01 1.984518633735987969e-01
1.748964935541152954e-01 4.843001667471436705e-02
3.569362759590148926e-01 1.657877867670595751e-01
1.244841367006301880e-01 2.583288366682316359e-02
3.482257127761840820e-01 1.593277722644086958e-01
1.310201287269592285e-01 2.842759648326368543e-02
2.583897709846496582e-01 9.677718386496908520e-02
6.010794639587402344e-01 3.563430995574887183e-01
3.132784962654113770e-01 1.340205105163430610e-01
2.174307703971862793e-01 7.159003884006599761e-02
2.647397816181182861e-01 1.009000538570582889e-01
3.687750697135925293e-01 1.746516879463420879e-01
2.060160487890243530e-01 6.504946380777437698e-02
2.627594470977783203e-01 9.960865152034771575e-02
3.327168524265289307e-01 1.479685081501417587e-01
2.273897379636764526e-01 7.747577458392283789e-02
1.551603227853775024e-01 3.890068901488569209e-02
3.182655870914459229e-01 1.375662672552177834e-01
1.148891299962997437e-01 2.221728818428938754e-02
3.317437767982482910e-01 1.472625284485245545e-01
2.663971185684204102e-01 1.019846105906077049e-01
6.606698781251907349e-02 7.709492964928706463e-03
2.562820017337799072e-01 9.542109418566330215e-02
2.463300377130508423e-01 8.910110395402169592e-02
2.679003775119781494e-01 1.029711658186476392e-01
3.771761357784271240e-01 1.809957130671400738e-01
9.148866683244705200e-02 1.441994230678797333e-02
9.210547059774398804e-02 1.460674904194717884e-02
2.125958725810050964e-02 8.339881505319126980e-04
1.551055759191513062e-01 3.887545946178216222e-02
2.693060934543609619e-01 1.038971423845193726e-01
2.005288898944854736e-01 6.198696273345405405e-02
2.814596295356750488e-01 1.120019505217073053e-01
2.546770572662353516e-01 9.439226257598383463e-02
2.341650575399398804e-01 8.157115122530712858e-02
5.617944523692131042e-02 5.628730685719565523e-03
2.282753586769104004e-01 7.800671273882342494e-02
1.983960568904876709e-01 6.081129445986274695e-02
3.017005920410156250e-01 1.258837559445993570e-01
1.468631923198699951e-01 3.514863220911514791e-02
2.578355371952056885e-01 9.642045326691893459e-02
