13159.24106 13217.38000 13218.72643 13178.50422 13106.53349 13009.51895 12892.24282 12758.23652 12610.18118 12450.16159 12279.82979
13169.60460 13255.77967 13285.16223 13272.97614 13229.04154 13160.06313 13070.82312 12964.85296 12844.83374 12712.85028 12570.55460
13156.76253 13267.12530 13320.69557 13332.69719 13312.95030 13268.15959 13203.10729 13121.32483 13025.49331 12917.69757 12799.58959
13123.83252 13255.08345 13329.54188 13362.43167 13363.57294 13339.67041 13295.50627 13234.61198 13159.66863 13072.76105 12975.54124
13073.52992 13222.84384 13315.36527 13366.31806 13385.52232 13379.68278 13353.58164 13310.75034 13253.86999 13185.02540 13105.86859
13008.21248 13173.17312 13281.34126 13347.94076 13382.79173 13392.59890 13382.14448 13354.95989 13313.72625 13260.52837 13197.01827
12929.90729 13108.44705 13230.19431 13310.37293 13358.80302 13382.18931 13385.31401 13371.70854 13344.05401 13304.43526 13254.50428
12840.36502 13030.71512 13164.27272 13256.26168 13316.50211 13351.69874 13366.63378 13364.83865 13348.99447 13321.18605 13283.06541
12741.08696 12941.73280 13085.58615 13187.87086 13258.40704 13303.89942 13329.13020 13337.63081 13332.08238 13314.56971 13286.74482
12633.36173 12843.00505 12995.85587 13107.13805 13186.67170 13241.16155 13275.38980 13292.88790 13296.33693 13287.82174 13268.99432
12518.29409 12735.82048 12896.55437 13015.71961 13103.13633 13165.50925 13207.62057 13233.00172 13244.33383 13243.70170 13232.75734
