   1.05207    1.10175    1.12326    1.12415    1.10930    1.08202    1.04469    0.99906    0.94647    0.88794    0.82429
   1.05634    1.12073    1.15695    1.17255    1.17241    1.15984    1.13721    1.10629    1.06841    1.02458    0.97564
   1.04728    1.12413    1.17281    1.20087    1.21319    1.21308    1.20292    1.18446    1.15903    1.12767    1.09119
   1.02677    1.11419    1.17344    1.21208    1.23497    1.24543    1.24584    1.23796    1.22310    1.20232    1.17641
   0.99640    1.09282    1.16106    1.20869    1.24057    1.26002    1.26943    1.27053    1.26467    1.25287    1.23596
   0.95756    1.06164    1.13755    1.19283    1.23237    1.25949    1.27656    1.28532    1.28712    1.28299    1.27373
   0.91140    1.02203    1.10448    1.16631    1.21239    1.24606    1.26967    1.28498    1.29332    1.29573    1.29303
   0.85891    0.97514    1.06320    1.13064    1.18233    1.22159    1.25081    1.27173    1.28568    1.29370    1.29660
   0.80092    0.92196    1.01484    1.08710    1.14360    1.18769    1.22172    1.24746    1.26622    1.27906    1.28677
   0.73815    0.86334    0.96037    1.03677    1.09743    1.14567    1.18385    1.21374    1.23665    1.25363    1.26550
   0.67121    0.79999    0.90060    0.98059    1.04484    1.09666    1.13843    1.17190    1.19840    1.21897    1.23443
