  30.25349   30.88008   31.14046   31.13278   30.92037   30.54647   30.04192   29.42948   28.72645   27.94626   27.09958
  30.37848   31.19034   31.63598   31.81357   31.78643   31.59779   31.27850   30.85133   30.33357   29.73865   29.07724
  30.33446   31.30413   31.90758   32.24297   32.37364   32.34281   32.18133   31.91196   31.55200   31.11490   30.61129
  30.14686   31.25114   31.98919   32.45919   32.72447   32.82825   32.80137   32.66661   32.44126   32.13876   31.76976
  29.83738   31.05667   31.90974   32.49476   32.87506   33.09386   33.18200   33.16226   33.05193   32.86445   32.61047
  29.42436   30.74214   31.69370   32.37720   32.85598   33.17327   33.35990   33.43864   33.42680   33.33780   33.18230
  28.92331   30.32561   31.36169   32.12972   32.69302   33.09482   33.36598   33.52925   33.60192   33.59745   33.52647
  28.34725   29.82227   30.93107   31.77182   32.40785   32.88238   33.22625   33.46225   33.60764   33.67589   33.67764
  27.70713   29.24490   30.41644   31.31993   32.01869   32.55596   32.96257   33.26130   33.46944   33.60043   33.66492
  27.01218   28.60422   29.83004   30.78781   31.54085   32.13240   32.59329   32.94630   33.20872   33.39399   33.51275
  26.27014   27.90928   29.18220   30.18706   30.98720   31.62585   32.13384   32.53395   32.84346   33.07582   33.24169
