 407.16630  409.69653  409.88858  408.36922  405.54275  401.68522  396.99350  391.61299  385.65407  379.20258  372.32652
 408.22209  412.14696  413.73364  413.60892  412.17709  409.71418  406.41710  402.43122  397.86694  392.81008  387.32866
 408.04039  413.14806  415.91754  416.97562  416.72659  415.44649  413.33221  410.52913  407.14765  403.27359  398.97498
 406.80794  412.92032  416.69452  418.75731  419.51299  419.23760  418.12803  416.32967  413.95290  411.08356  407.78965
 404.68344  411.65088  416.28014  419.19799  420.80874  421.38842  421.13391  420.19062  418.66891  416.65463  414.21579
 401.80123  409.49798  414.85654  418.50370  420.84375  422.15273  422.62753  422.41353  421.62113  420.33616  418.62662
 398.27486  406.59517  412.57731  416.84804  419.81166  421.74421  422.84258  423.25215  423.08332  422.42191  421.33595
 394.20000  403.05489  409.57160  414.37690  417.87509  420.34222  421.97516  422.91931  423.28505  423.15822  422.60682
 389.65732  398.97179  405.94807  411.21294  415.17071  418.09741  420.18993  421.59365  422.41897  422.75171  422.65989
 384.71479  394.42552  401.79807  407.45920  411.81324  415.13620  417.62498  419.42497  420.64655  421.37555  421.68000
 379.42968  389.48313  397.19840  403.20225  407.89900  411.56469  414.39618  416.53889  418.10319  419.17491  419.82208
