2634.12244 2640.39117 2633.84216 2617.91133 2594.81503 2566.06649 2532.74501 2495.64764 2455.37947 2412.41103 2367.11519
2638.26545 2652.55195 2654.02071 2646.10765 2631.02913 2610.29836 2584.99467 2555.91506 2523.66467 2488.71401 2451.43594
2635.56729 2656.69330 2665.00156 2663.92802 2655.68900 2641.79774 2623.33355 2601.09345 2575.68256 2547.57141 2517.13285
2627.02616 2653.99445 2668.14499 2672.91372 2670.51698 2662.46800 2649.84608 2633.44826 2613.87965 2591.61078 2567.01449
2613.49741 2645.46471 2664.61427 2674.38201 2676.98429 2673.93432 2666.31142 2654.91261 2640.34301 2623.07315 2603.47588
2595.71059 2631.96399 2655.39963 2669.45346 2676.34183 2677.57795 2674.24113 2667.12842 2656.84491 2643.86114 2628.54996
2574.28612 2614.22270 2641.34153 2659.07855 2669.65009 2674.56940 2674.91577 2671.48623 2664.88591 2655.58532 2643.95732
2549.75072 2592.86024 2623.15202 2644.06198 2657.80647 2665.89872 2669.41804 2669.16146 2665.73408 2659.60644 2651.15139
2522.55068 2568.40085 2601.43327 2625.08387 2641.56901 2652.40190 2658.66186 2661.14592 2660.45919 2657.07219 2651.35778
2493.06412 2541.28812 2576.69436 2602.71879 2621.57776 2634.78448 2643.41827 2648.27615 2649.96325 2648.95008 2645.60949
2461.61148 2511.89754 2549.36585 2577.45235 2598.37338 2613.64217 2624.33802 2631.25797 2635.00713 2636.05603 2634.77751
