   103.553      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   115.900    133.191      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   134.299    152.871    170.051      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   146.753    169.954    193.378    219.387      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   150.572    187.869    210.259    241.145    275.048      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   162.103    198.985    231.843    266.668    311.633    346.636      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   193.244    215.740    242.131    296.195    344.792    394.936    463.842      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   153.827    227.366    246.104    304.313    364.726    442.619    518.177    609.962      0.000      0.000      0.000      0.000      0.000      0.000
   141.287    201.191    293.560    336.133    400.695    483.138    582.011    688.278    806.971      0.000      0.000      0.000      0.000      0.000
   219.665    272.700    304.072    342.568    414.918    532.480    619.991    771.966    911.233   1071.793      0.000      0.000      0.000      0.000
     0.000    257.489    184.520    268.804    423.294    520.780    682.745    820.801   1011.125   1188.717   1364.876      0.000      0.000      0.000
     0.000      0.000      0.000    339.133    385.989    540.524    701.370    855.380   1054.077   1267.116   1498.452   1652.868      0.000      0.000
     0.000      0.000      0.000      0.000    586.441    528.535    666.019    783.575   1072.592   1303.200   1522.829   1691.729   1776.209      0.000
     0.000      0.000      0.000      0.000      0.000    483.855    545.226    837.846    913.854   1261.093   1462.918   1678.181   1717.250   1693.171
