# ['gamma_opt, delta_opt, b_0, b_1, b_2'] , maxL
-0.4852130898399709 0.20261429895379623 -2.6620575371516324 -0.0006189153794457394 3.457018492290037e-05 -341891.08723876555
-0.5068317031511396 0.2095891608304573 -2.7840956705311544 -0.0007521890545428404 4.664865997962231e-05 -341864.92521666066
-0.5076506223723164 0.2098996223645076 -2.8466226521600606 -0.0007125528025895841 5.0700461054467715e-05 -341860.7521024439
-0.5092475843828873 0.21027695623350975 -2.8821496207227923 -0.0007090526278021424 5.262698780328367e-05 -341859.526397675
-0.4736362595270719 0.20029762694811076 -2.8819817511202586 -0.0022997328946073887 6.186302501048113e-05 -341858.48405339627
-0.5304020764117154 0.2134445750761585 -2.4634907714546435 -0.010017281465869741 9.279228229267342e-05 -341853.1154317661
-0.5366764929610799 0.2143605699155027 -2.326421939199055 -0.012663014529116303 0.00010232774412341658 -341850.08168762433
-0.5366275767736284 0.21482436539114008 -2.2765408922403143 -0.014054521547109067 0.00010788594270375856 -341849.1488760558
-0.5405604288158039 0.21504799241677205 -2.241115014253767 -0.014255482274923275 0.0001076491168515759 -341848.9208828134
-0.5405608365674497 0.2150480161046518 -2.241117673207917 -0.014255454895812448 0.00010764922319087485 -341848.8048625382
-0.5403600227437229 0.21498422370452497 -2.2413634572753316 -0.014261526887000078 0.00010764305058111201 -341848.7725904752
-0.5403600227437229 0.21498422370452497 -2.2413634572753316 -0.014261526887000078 0.00010764305058111201 -341848.7561008386
-0.5403600227437229 0.21498422370452497 -2.2413634572753316 -0.014261526887000078 0.00010764305058111201 -341848.7561008386
