# z_mid, z_binned_prob, zm_detections
5.225735966508325558e-02 9.315472779705148421e-01 2.200000000000000000e+01
1.238543075068216509e-01 5.965304692500424943e-01 6.600000000000000000e+01
1.954512553485600601e-01 4.793858180407640779e-01 1.210000000000000000e+02
2.670482031902984277e-01 2.644389767559077176e-01 1.150000000000000000e+02
3.386451510320368508e-01 1.734640200048636338e-01 1.120000000000000000e+02
4.102420988737752738e-01 1.018104715564090018e-01 8.900000000000000000e+01
4.818390467155135859e-01 3.418319735163903583e-02 3.800000000000000000e+01
5.534359945572520090e-01 2.368402879913780387e-02 3.200000000000000000e+01
6.250329423989904321e-01 1.260123491824841069e-02 2.000000000000000000e+01
6.966298902407288551e-01 6.609086998163185046e-03 1.200000000000000000e+01
7.682268380824672782e-01 9.833651337253193798e-04 2.000000000000000000e+00
8.398237859242055903e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.114207337659440133e-01 4.111986084106810909e-04 1.000000000000000000e+00
9.830176816076823254e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.054614629449420748e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.126211577291159172e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.197808525132897595e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.269405472974636018e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.341002420816374441e+00 0.000000000000000000e+00 0.000000000000000000e+00
