# z_mid, z_binned_prob, zm_detections
4.972567428883753471e-02 6.534269748760914709e-01 6.900000000000000000e+01
1.058534017126811222e-01 6.367742862857016517e-01 2.680000000000000000e+02
1.619811291365247097e-01 4.585660707169503247e-01 4.220000000000000000e+02
2.181088565603682972e-01 2.844784200218445358e-01 4.460000000000000000e+02
2.742365839842119124e-01 1.905294159245126406e-01 4.440000000000000000e+02
3.303643114080554444e-01 1.148442001186510408e-01 3.650000000000000000e+02
3.864920388318990874e-01 6.902961113292641060e-02 2.820000000000000000e+02
4.426197662557426193e-01 3.022642576711440446e-02 1.520000000000000000e+02
4.987474936795862623e-01 1.619466118464679347e-02 9.700000000000000000e+01
5.548752211034297943e-01 7.623604244805770244e-03 5.300000000000000000e+01
6.110029485272734373e-01 4.302046872046496988e-03 3.400000000000000000e+01
6.671306759511169693e-01 1.471795026161789016e-03 1.300000000000000000e+01
7.232584033749606123e-01 7.192193373757330361e-04 7.000000000000000000e+00
7.793861307988041442e-01 4.718164848340052021e-04 5.000000000000000000e+00
8.355138582226477872e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.916415856464913192e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.477693130703349622e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.003897040494178494e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060024767918022137e+00 0.000000000000000000e+00 0.000000000000000000e+00
