# z_mid, z_binned_prob, zm_detections
6.542406206656442569e-02 1.500322766063415525e+00 1.100000000000000000e+01
1.457782641151233738e-01 8.761198265438666644e-01 2.700000000000000000e+01
2.261324661636823219e-01 4.749352090493679235e-01 3.200000000000000000e+01
3.064866682122412422e-01 3.094891063086975813e-01 3.500000000000000000e+01
3.868408702608001626e-01 2.916241835252145753e-01 4.800000000000000000e+01
4.671950723093590829e-01 1.734060946805758285e-01 3.800000000000000000e+01
5.475492743579180033e-01 1.019862228735489706e-01 2.800000000000000000e+01
6.279034764064770346e-01 7.594746956589264186e-02 2.500000000000000000e+01
7.082576784550358440e-01 4.976010678739292009e-02 1.900000000000000000e+01
7.886118805035948753e-01 3.706262972329546490e-02 1.600000000000000000e+01
8.689660825521536847e-01 4.181775293878039514e-03 2.000000000000000000e+00
9.493202846007127160e-01 9.592581385873173022e-03 5.000000000000000000e+00
1.029674486649271525e+00 5.352392485627680517e-03 3.000000000000000000e+00
1.110028688697830557e+00 1.677689653509021857e-03 1.000000000000000000e+00
1.190382890746389588e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270737092794948397e+00 3.046336558267984107e-03 2.000000000000000000e+00
1.351091294843507429e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.431445496892066238e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.511799698940625269e+00 0.000000000000000000e+00 0.000000000000000000e+00
