# z_mid, z_binned_prob, zm_detections
8.955991214239282516e-03 6.633946071924450294e-01 7.000000000000000000e+00
2.086573189712668738e-02 7.131929275620489950e-01 3.600000000000000000e+01
3.277547258001409225e-02 6.354327017782596121e-01 7.700000000000000000e+01
4.468521326290149365e-02 4.287522068636550610e-01 9.500000000000000000e+01
5.659495394578889504e-02 2.966262115184455372e-01 1.040000000000000000e+02
6.850469462867631032e-02 2.050348117954456373e-01 1.040000000000000000e+02
8.041443531156369784e-02 1.419469007057922727e-01 9.800000000000000000e+01
9.232417599445111311e-02 7.897012970868196036e-02 7.100000000000000000e+01
1.042339166773385006e-01 4.327741989294252994e-02 4.900000000000000000e+01
1.161436573602259159e-01 3.888086330830791554e-02 5.400000000000000000e+01
1.280533980431133034e-01 1.259024372373131369e-02 2.100000000000000000e+01
1.399631387260007187e-01 6.095889374051909407e-03 1.200000000000000000e+01
1.518728794088881062e-01 2.183756425582899455e-03 5.000000000000000000e+00
1.637826200917755215e-01 3.421683410296335118e-03 9.000000000000000000e+00
1.756923607746629368e-01 6.689971649109073635e-04 2.000000000000000000e+00
1.876021014575503243e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.995118421404377396e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.114215828233251271e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.233313235062125424e-01 0.000000000000000000e+00 0.000000000000000000e+00
