# z_mid, z_binned_prob, zm_detections
4.503161999347962685e-02 5.532779522565435260e-01 1.000000000000000000e+00
5.560322233328693353e-02 3.671728321799339612e-01 1.000000000000000000e+00
6.617482467309425409e-02 5.242443331247169658e-01 2.000000000000000000e+00
7.674642701290156077e-02 1.970034368212590925e-01 1.000000000000000000e+00
8.731802935270886745e-02 4.614797189356148466e-01 3.000000000000000000e+00
9.788963169251618801e-02 1.237097807495988050e-01 1.000000000000000000e+00
1.084612340323234947e-01 1.018508567429289025e-01 1.000000000000000000e+00
1.190328363721308014e-01 8.547313713850175632e-02 1.000000000000000000e+00
1.296044387119381081e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.401760410517454147e-01 1.259495137648191376e-01 2.000000000000000000e+00
1.507476433915527214e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.613192457313600559e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.718908480711673625e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.824624504109746692e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.930340527507819759e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.036056550905892826e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.141772574303965893e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.247488597702038959e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.353204621100112026e-01 0.000000000000000000e+00 0.000000000000000000e+00
