# z_mid, z_binned_prob, zm_detections
6.043807564205244676e-02 4.941847459892716898e+00 1.000000000000000000e+00
6.484440410215602801e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.925073256225962315e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.365706102236321828e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.806338948246679954e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.246971794257038080e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.687604640267396205e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.128237486277757107e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.568870332288115232e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000950317829847336e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.045013602430883148e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.089076887031919100e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.133140171632955051e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.177203456233990864e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.221266740835026676e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.265330025436062766e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.309393310037098579e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.353456594638134391e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.397519879239170204e-01 0.000000000000000000e+00 0.000000000000000000e+00
