# z_mid, z_binned_prob, zm_detections
6.256534293980189898e-02 9.302894110175914388e-01 2.900000000000000000e+01
1.578469559011098644e-01 5.718416056859512153e-01 9.000000000000000000e+01
2.531285688624178021e-01 4.546048716801683875e-01 1.640000000000000000e+02
3.484101818237257397e-01 2.640532892925984143e-01 1.620000000000000000e+02
4.436917947850337329e-01 1.444678107124872934e-01 1.290000000000000000e+02
5.389734077463417261e-01 5.840301813076399784e-02 6.900000000000000000e+01
6.342550207076496083e-01 3.887538039992368549e-02 5.700000000000000000e+01
7.295366336689574904e-01 1.610628168716841599e-02 2.800000000000000000e+01
8.248182466302655946e-01 6.524395270994309132e-03 1.300000000000000000e+01
9.200998595915734768e-01 2.696316973244222443e-03 6.000000000000000000e+00
1.015381472552881359e+00 1.231903503924072947e-03 3.000000000000000000e+00
1.110663085514189241e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.205944698475497345e+00 7.175706220923365767e-04 2.000000000000000000e+00
1.301226311436805227e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.396507924398113332e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.491789537359421214e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.587071150320729096e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.682352763282036978e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.777634376243345082e+00 0.000000000000000000e+00 0.000000000000000000e+00
