# z_mid, z_binned_prob, zm_detections
8.156528637597434961e-02 2.520931677296363915e+00 1.000000000000000000e+00
9.136711257068734493e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.011689387654003403e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.109707649601133217e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.207725911548263170e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.305744173495393123e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.403762435442522938e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.501780697389652752e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.599798959336782844e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.697817221283912659e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.795835483231042473e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.893853745178172565e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.991872007125302380e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.089890269072432194e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.187908531019562286e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.285926792966692100e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.383945054913821915e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.481963316860951729e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.579981578808081544e-01 0.000000000000000000e+00 0.000000000000000000e+00
