# z_mid, z_binned_prob, zm_detections
2.986674152902866683e-02 1.670248732274989045e+00 4.000000000000000000e+00
4.537902826345280305e-02 5.575881809173512949e-01 3.000000000000000000e+00
6.089131499787694274e-02 4.208698296080323198e-01 4.000000000000000000e+00
7.640360173230108243e-02 1.359446704722015453e-01 2.000000000000000000e+00
9.191588846672522906e-02 1.909352922213013448e-01 4.000000000000000000e+00
1.074281752011493618e-01 1.420259697052606296e-01 4.000000000000000000e+00
1.229404619355735084e-01 2.754641357646646707e-02 1.000000000000000000e+00
1.384527486699976273e-01 4.413688069759102994e-02 2.000000000000000000e+00
1.539650354044218017e-01 5.440030744869273072e-02 3.000000000000000000e+00
1.694773221388459206e-01 1.520860036917911530e-02 1.000000000000000000e+00
1.849896088732700672e-01 3.891967610699410829e-02 3.000000000000000000e+00
2.005018956076942138e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.160141823421183327e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.315264690765424793e-01 8.699694678591539734e-03 1.000000000000000000e+00
2.470387558109665982e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.625510425453907448e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.780633292798149192e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.935756160142390381e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.090879027486631569e-01 0.000000000000000000e+00 0.000000000000000000e+00
