# z_mid, z_binned_prob, zm_detections
1.767733413726091385e-02 9.344173707987497579e-01 1.900000000000000000e+01
3.436670731753110886e-02 6.964650493741294524e-01 5.000000000000000000e+01
5.105608049780130386e-02 5.637368609391887331e-01 8.700000000000000000e+01
6.774545367807149887e-02 4.166874299556771466e-01 1.110000000000000000e+02
8.443482685834169388e-02 3.026404248879064895e-01 1.230000000000000000e+02
1.011242000386118889e-01 1.745454849213532444e-01 1.000000000000000000e+02
1.178135732188820839e-01 1.138199495163254860e-01 8.700000000000000000e+01
1.345029463991522789e-01 7.556447824828660398e-02 7.400000000000000000e+01
1.511923195794224739e-01 3.535423085295560930e-02 4.300000000000000000e+01
1.678816927596926689e-01 2.985382413613295316e-02 4.400000000000000000e+01
1.845710659399628639e-01 1.199538841799542045e-02 2.100000000000000000e+01
2.012604391202330589e-01 2.444519916069233956e-03 5.000000000000000000e+00
2.179498123005032539e-01 1.697293299133145229e-03 4.000000000000000000e+00
2.346391854807734489e-01 1.490697071328520376e-03 4.000000000000000000e+00
2.513285586610436440e-01 6.613741987603490545e-04 2.000000000000000000e+00
2.680179318413138390e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.847073050215840340e-01 2.671700039323764023e-04 1.000000000000000000e+00
3.013966782018542290e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.180860513821244240e-01 0.000000000000000000e+00 0.000000000000000000e+00
