# z_mid, z_binned_prob, zm_detections
3.882325911208203001e-02 1.145581568836267605e+00 1.800000000000000000e+01
6.776124905598790438e-02 8.403635810113070370e-01 3.800000000000000000e+01
9.669923899989379956e-02 3.263022754858959096e-01 2.900000000000000000e+01
1.256372289437996670e-01 2.545525727935432636e-01 3.700000000000000000e+01
1.545752188877055622e-01 2.015319806077746079e-01 4.300000000000000000e+01
1.835132088316114296e-01 1.405717750574997649e-01 4.100000000000000000e+01
2.124511987755173248e-01 5.803807599920091098e-02 2.200000000000000000e+01
2.413891887194231922e-01 4.426499680898949435e-02 2.100000000000000000e+01
2.703271786633291152e-01 1.560738939425736563e-02 9.000000000000000000e+00
2.992651686072349548e-01 1.606423277576430816e-02 1.100000000000000000e+01
3.282031585511408500e-01 5.013993428941891997e-03 4.000000000000000000e+00
3.571411484950467452e-01 1.093118202179310747e-03 1.000000000000000000e+00
3.860791384389525849e-01 2.898352037368058173e-03 3.000000000000000000e+00
4.150171283828584801e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.439551183267643752e-01 7.798785923086031142e-04 1.000000000000000000e+00
4.728931082706702149e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.018310982145761656e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.307690881584821163e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.597070781023878450e-01 0.000000000000000000e+00 0.000000000000000000e+00
