# z_mid, z_binned_prob, zm_detections
8.226854579621240005e-02 7.170532462035444921e-01 5.000000000000000000e+00
1.450020440511013420e-01 4.047690148719328418e-01 8.000000000000000000e+00
2.077355423059902839e-01 3.972539729691443311e-01 1.500000000000000000e+01
2.704690405608792259e-01 2.679209772190678240e-01 1.600000000000000000e+01
3.332025388157681678e-01 1.774326484867510545e-01 1.500000000000000000e+01
3.959360370706571097e-01 8.988006637014399336e-02 1.000000000000000000e+01
4.586695353255460517e-01 3.595400404084671958e-02 5.000000000000000000e+00
5.214030335804349381e-01 3.586623967079468484e-02 6.000000000000000000e+00
5.841365318353239910e-01 5.118180468929185364e-03 1.000000000000000000e+00
6.468700300902128220e-01 8.971768706079675387e-03 2.000000000000000000e+00
7.096035283451018749e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.723370265999907058e-01 3.634719087785318742e-03 1.000000000000000000e+00
8.350705248548797588e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.978040231097685897e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.605375213646576427e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.023271019619546474e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.086004517874435527e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.148738016129324357e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.211471514384213410e+00 0.000000000000000000e+00 0.000000000000000000e+00
