# z_mid, z_binned_prob, zm_detections
1.205021444414007027e-02 9.974096698653577286e-01 2.100000000000000000e+01
2.269647616010747604e-02 6.801856133428372253e-01 4.800000000000000000e+01
3.334273787607487660e-02 5.225687253559827550e-01 7.800000000000000000e+01
4.398899959204228410e-02 4.058633448198206706e-01 1.040000000000000000e+02
5.463526130800968467e-02 2.713772594001886973e-01 1.060000000000000000e+02
6.528152302397709217e-02 1.577702348794516596e-01 8.700000000000000000e+01
7.592778473994449273e-02 9.351379876603263530e-02 6.900000000000000000e+01
8.657404645591190717e-02 5.584961666543636349e-02 5.300000000000000000e+01
9.722030817187929386e-02 4.223234865261448617e-02 5.000000000000000000e+01
1.078665698878467083e-01 2.566185944330317756e-02 3.700000000000000000e+01
1.185128316038141089e-01 1.045402861919736588e-02 1.800000000000000000e+01
1.291590933197815372e-01 5.437283966147072288e-03 1.100000000000000000e+01
1.398053550357489239e-01 1.279475869642465432e-03 3.000000000000000000e+00
1.504516167517163105e-01 3.723096514003955675e-04 1.000000000000000000e+00
1.610978784676837250e-01 3.283078901252446300e-04 1.000000000000000000e+00
1.717441401836511394e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.823904018996185261e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.930366636155859406e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.036829253315533550e-01 0.000000000000000000e+00 0.000000000000000000e+00
