# z_mid, z_binned_prob, zm_detections
2.699328240889467545e-02 8.055877939843700819e-01 1.400000000000000000e+01
6.199571012372248613e-02 7.121530131582147760e-01 5.700000000000000000e+01
9.699813783855029681e-02 4.983451167732718678e-01 9.300000000000000000e+01
1.320005655533781075e-01 4.093675813189377455e-01 1.360000000000000000e+02
1.670029932682059182e-01 2.597105476505655597e-01 1.330000000000000000e+02
2.020054209830337288e-01 1.357782286108523973e-01 9.800000000000000000e+01
2.370078486978615395e-01 8.046820960568404346e-02 7.700000000000000000e+01
2.720102764126893780e-01 5.356463019611355791e-02 6.500000000000000000e+01
3.070127041275171331e-01 2.218068668346592776e-02 3.300000000000000000e+01
3.420151318423449993e-01 1.351111477034652210e-02 2.400000000000000000e+01
3.770175595571727545e-01 1.011599124406982637e-02 2.100000000000000000e+01
4.120199872720006207e-01 5.873196959799062943e-03 1.400000000000000000e+01
4.470224149868283758e-01 1.483085433192750640e-03 4.000000000000000000e+00
4.820248427016562420e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.170272704164839972e-01 3.001660592580240373e-04 1.000000000000000000e+00
5.520296981313118634e-01 5.481513319167269360e-04 2.000000000000000000e+00
5.870321258461396186e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.220345535609674847e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.570369812757952399e-01 0.000000000000000000e+00 0.000000000000000000e+00
