# z_mid, z_binned_prob, zm_detections
6.370860720543485012e-02 1.507533900339659061e+00 4.000000000000000000e+00
7.979797228778663654e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.588733737013842295e-02 6.887165553244738447e-01 4.000000000000000000e+00
1.119767024524902094e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.280660675348420097e-01 9.977316760267142259e-02 1.000000000000000000e+00
1.441554326171937683e-01 1.601196169333937436e-01 2.000000000000000000e+00
1.602447976995455825e-01 1.317547769706085004e-01 2.000000000000000000e+00
1.763341627818973412e-01 1.106448631587741011e-01 2.000000000000000000e+00
1.924235278642491553e-01 4.724699672758625457e-02 1.000000000000000000e+00
2.085128929466009140e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.246022580289527282e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.406916231113044868e-01 3.178378731718765199e-02 1.000000000000000000e+00
2.567809881936563010e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.728703532760080597e-01 2.560188348595298161e-02 1.000000000000000000e+00
2.889597183583598738e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.050490834407116325e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.211384485230634467e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.372278136054152053e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.533171786877670195e-01 0.000000000000000000e+00 0.000000000000000000e+00
