# z_mid, z_binned_prob, zm_detections
7.708341845213190734e-03 6.579893571629087390e-01 1.600000000000000000e+01
1.655023414519076266e-02 8.635301693187793504e-01 8.800000000000000000e+01
2.539212644516833373e-02 5.458543618134146236e-01 1.280000000000000000e+02
3.423401874514590826e-02 3.755895952277583105e-01 1.580000000000000000e+02
4.307591104512348279e-02 2.564273072575021239e-01 1.690000000000000000e+02
5.191780334510105732e-02 1.518587716872404902e-01 1.440000000000000000e+02
6.075969564507862491e-02 9.558071060754580461e-02 1.230000000000000000e+02
6.960158794505619251e-02 5.796050253159922699e-02 9.700000000000000000e+01
7.844348024503378092e-02 3.180007622365348119e-02 6.700000000000000000e+01
8.728537254501134157e-02 2.436568468498251719e-02 6.300000000000000000e+01
9.612726484498892998e-02 6.434405960878365402e-03 2.000000000000000000e+01
1.049691571449664906e-01 4.083178631192072375e-03 1.500000000000000000e+01
1.138110494449440513e-01 9.345242876131076458e-04 4.000000000000000000e+00
1.226529417449216397e-01 6.089000567956124850e-04 3.000000000000000000e+00
1.314948340448992004e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.403367263448767888e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.491786186448543494e-01 1.409636613689293745e-04 1.000000000000000000e+00
1.580205109448319378e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.668624032448094985e-01 0.000000000000000000e+00 0.000000000000000000e+00
