# z_mid, z_binned_prob, zm_detections
2.321792195404046716e-02 9.583196744875491779e-01 2.000000000000000000e+00
4.942743070913773601e-02 8.190349818270423743e-01 7.000000000000000000e+00
7.563693946423499792e-02 6.227855381171470972e-01 1.200000000000000000e+01
1.018464482193322529e-01 4.719044111399420260e-01 1.600000000000000000e+01
1.280559569744295356e-01 3.645595786548924133e-01 1.900000000000000000e+01
1.542654657295267906e-01 2.038723919893110914e-01 1.500000000000000000e+01
1.804749744846240733e-01 1.735423684621324458e-01 1.700000000000000000e+01
2.066844832397213283e-01 1.360437219078400040e-01 1.700000000000000000e+01
2.328939919948185833e-01 7.777867523815532036e-02 1.200000000000000000e+01
2.591035007499158382e-01 4.309191330715214652e-02 8.000000000000000000e+00
2.853130095050131487e-01 3.199405964364535754e-02 7.000000000000000000e+00
3.115225182601103482e-01 1.183641180745229581e-02 3.000000000000000000e+00
3.377320270152076587e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.639415357703049136e-01 3.063495546706398748e-03 1.000000000000000000e+00
3.901510445254021686e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.163605532804994791e-01 2.482345767421194251e-03 1.000000000000000000e+00
4.425700620355966786e-01 2.263060967950836569e-03 1.000000000000000000e+00
4.687795707906939890e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.949890795457911885e-01 0.000000000000000000e+00 0.000000000000000000e+00
