# z_mid, z_binned_prob, zm_detections
8.909346737996919063e-03 7.058013257042675681e-01 3.000000000000000000e+00
2.217791243578846536e-02 4.441162563622866877e-01 1.000000000000000000e+01
3.544647813358001165e-02 5.377492761534033994e-01 3.000000000000000000e+01
4.871504383137155447e-02 4.348551826632502948e-01 4.500000000000000000e+01
6.198360952916309730e-02 2.484495780846936452e-01 4.100000000000000000e+01
7.525217522695465400e-02 2.084740298150727089e-01 5.000000000000000000e+01
8.852074092474618294e-02 1.099708922505932968e-01 3.600000000000000000e+01
1.017893066225377396e-01 8.430392861154870077e-02 3.600000000000000000e+01
1.150578723203292686e-01 5.015929928594095588e-02 2.700000000000000000e+01
1.283264380181208253e-01 2.724841832274180892e-02 1.800000000000000000e+01
1.415950037159123820e-01 2.016638915123368514e-02 1.600000000000000000e+01
1.548635694137039109e-01 1.068162278777558434e-02 1.000000000000000000e+01
1.681321351114954399e-01 4.593760406218129130e-03 5.000000000000000000e+00
1.814007008092869966e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.946692665070785533e-01 7.045889380088034672e-04 1.000000000000000000e+00
2.079378322048700822e-01 6.262259457743580291e-04 1.000000000000000000e+00
2.212063979026616389e-01 5.611829523677904462e-04 1.000000000000000000e+00
2.344749636004531679e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.477435292982447246e-01 0.000000000000000000e+00 0.000000000000000000e+00
