# z_mid, z_binned_prob, zm_detections
6.926663866952845194e-02 6.496406586948847428e-01 9.000000000000000000e+00
1.351772442852195999e-01 4.675269446772542525e-01 2.200000000000000000e+01
2.010878499009107201e-01 3.526960748184546635e-01 3.400000000000000000e+01
2.669984555166018403e-01 2.152517615938106255e-01 3.400000000000000000e+01
3.329090611322930160e-01 1.489788922148370942e-01 3.400000000000000000e+01
3.988196667479841362e-01 1.249284310513456980e-01 3.800000000000000000e+01
4.647302723636752564e-01 6.783629563463591805e-02 2.600000000000000000e+01
5.306408779793664321e-01 3.236621657737219493e-02 1.500000000000000000e+01
5.965514835950576078e-01 2.209817277567129035e-02 1.200000000000000000e+01
6.624620892107486725e-01 6.443794327642128790e-03 4.000000000000000000e+00
7.283726948264397372e-01 5.749986306791604607e-03 4.000000000000000000e+00
7.942833004421310239e-01 2.607383921473546348e-03 2.000000000000000000e+00
8.601939060578220886e-01 1.198340523608431131e-03 1.000000000000000000e+00
9.261045116735131533e-01 1.113985365721031212e-03 1.000000000000000000e+00
9.920151172892042180e-01 1.045495277921737291e-03 1.000000000000000000e+00
1.057925722904895505e+00 9.892398649004956711e-04 1.000000000000000000e+00
1.123836328520586569e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.189746934136277634e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.255657539751968921e+00 0.000000000000000000e+00 0.000000000000000000e+00
